REGION,TECHNOLOGY,RUN,VALUE
E07000203,Electric storage heater,nz-2040_hp-00,265.8213722026486
E07000203,Electric storage heater,nz-2040_hp-01,274.80256943205853
E07000203,Electric storage heater,nz-2045_hp-00,261.87585100704666
E07000203,Electric storage heater,nz-2045_hp-01,347.05288940826654
E07000203,Electric storage heater,nz-2050_hp-00,290.4561173411732
E07000203,Electric storage heater,nz-2050_hp-01,268.21876862161037
E07000203,Ground-source HP,nz-2040_hp-00,1835.8911545661597
E07000203,Ground-source HP,nz-2040_hp-01,1402.6502037780704
E07000203,Ground-source HP,nz-2045_hp-00,1866.587083811762
E07000203,Ground-source HP,nz-2045_hp-01,2563.140364294011
E07000203,Ground-source HP,nz-2050_hp-00,27.81259350531263
E07000203,Ground-source HP,nz-2050_hp-01,139.2722015836048
E07000203,H2 boiler,nz-2040_hp-00,36.49016885494369
E07000203,H2 boiler,nz-2040_hp-01,679.4432595157322
E07000203,H2 boiler,nz-2045_hp-00,41.978152965404334
E07000203,H2 boiler,nz-2045_hp-01,18.1727759014992
E07000203,H2 boiler,nz-2050_hp-00,0.0001562479019411738
E07000203,H2 boiler,nz-2050_hp-01,39.40473452128279
E07000203,Heat interface unit,nz-2040_hp-00,15.111014911991663
E07000203,Heat interface unit,nz-2040_hp-01,14.23606449011363
E07000203,Heat interface unit,nz-2045_hp-00,13.025426996003
E07000203,Heat interface unit,nz-2045_hp-01,15.064423897574525
E07000203,Heat interface unit,nz-2050_hp-00,18.21435674742325
E07000203,Heat interface unit,nz-2050_hp-01,13.23376465691013
E07000203,Gas boiler,nz-2040_hp-00,4855.8357654369365
E07000203,Gas boiler,nz-2040_hp-01,4968.978988537876
E07000203,Gas boiler,nz-2045_hp-00,5022.148187553691
E07000203,Gas boiler,nz-2045_hp-01,2231.8250568459507
E07000203,Gas boiler,nz-2050_hp-00,8189.707312808316
E07000203,Gas boiler,nz-2050_hp-01,5496.59926983864
E07000203,Oil boiler,nz-2040_hp-00,2851.6747025200502
E07000203,Oil boiler,nz-2040_hp-01,2554.16923372873
E07000203,Oil boiler,nz-2045_hp-00,2559.2615989120504
E07000203,Oil boiler,nz-2045_hp-01,1708.676594755225
E07000203,Oil boiler,nz-2050_hp-00,8141.815750235114
E07000203,Oil boiler,nz-2050_hp-01,2943.568570358799
E07000207,AAHP,nz-2040_hp-00,79.39135069019292
E07000207,AAHP,nz-2040_hp-01,60.06638417286049
E07000207,AAHP,nz-2045_hp-00,60.185549256334866
E07000207,AAHP,nz-2045_hp-01,25.294423896661648
E07000207,AAHP,nz-2050_hp-00,3.965906323068728e-06
E07000207,AAHP,nz-2050_hp-01,6.51126119261818e-05
E07000207,Air-source HP,nz-2040_hp-00,11286.382601172612
E07000207,Air-source HP,nz-2040_hp-01,11134.228827796687
E07000207,Air-source HP,nz-2045_hp-00,11455.758922618696
E07000207,Air-source HP,nz-2045_hp-01,15086.998010665147
E07000207,Air-source HP,nz-2050_hp-00,40.06559795364971
E07000207,Air-source HP,nz-2050_hp-01,2181.016387600792
E07000207,AWHP,nz-2040_hp-00,3564.2142810680516
E07000207,AWHP,nz-2040_hp-01,3454.8527249466633
E07000207,AWHP,nz-2045_hp-00,3341.1034987828234
E07000207,AWHP,nz-2045_hp-01,3569.1261568302916
E07000207,AWHP,nz-2050_hp-00,387.2704177708514
E07000207,AWHP,nz-2050_hp-01,437.27524826339527
E07000207,Building eff. measures (high),nz-2040_hp-00,6.25087820235953e-05
E07000207,Building eff. measures (high),nz-2040_hp-01,3.377470974715339e-05
E07000207,Building eff. measures (high),nz-2045_hp-00,4.166695154693886e-05
E07000207,Building eff. measures (high),nz-2045_hp-01,3.2598350187950796e-05
E07000207,Building eff. measures (high),nz-2050_hp-00,2.056579073296695e-06
E07000207,Building eff. measures (high),nz-2050_hp-01,6.165589961032939e-05
E07000207,Building eff. measures (low),nz-2040_hp-00,604.4131952927966
E07000207,Building eff. measures (low),nz-2040_hp-01,667.950009194032
E07000207,Building eff. measures (low),nz-2045_hp-00,654.3220764249476
E07000207,Building eff. measures (low),nz-2045_hp-01,969.8754201899687
E07000207,Building eff. measures (low),nz-2050_hp-00,114.26489371928345
E07000207,Building eff. measures (low),nz-2050_hp-01,922.0832171615351
E07000207,Building eff. measures (mid),nz-2040_hp-00,0.00011387260572415503
E07000207,Building eff. measures (mid),nz-2040_hp-01,6.644788766478572e-05
E07000207,Building eff. measures (mid),nz-2045_hp-00,7.553968812112023e-05
E07000207,Building eff. measures (mid),nz-2045_hp-01,6.545719163317681e-05
E07000207,Building eff. measures (mid),nz-2050_hp-00,3.7381013719248107e-06
E07000207,Building eff. measures (mid),nz-2050_hp-01,0.0001283735728003572
E07000207,BEST,nz-2040_hp-00,762.232372462138
E07000207,BEST,nz-2040_hp-01,762.2323955504786
E07000207,BEST,nz-2045_hp-00,762.2323879835242
E07000207,BEST,nz-2045_hp-01,762.23239990506
E07000207,BEST,nz-2050_hp-00,762.232431064002
E07000207,BEST,nz-2050_hp-01,762.2323986043348
E07000207,Biomass boiler,nz-2040_hp-00,2.680384576967633
E07000207,Biomass boiler,nz-2040_hp-01,3.921510036666277
E07000207,Biomass boiler,nz-2045_hp-00,4.608550636178609
E07000207,Biomass boiler,nz-2045_hp-01,5.886876730870278
E07000207,Biomass boiler,nz-2050_hp-00,3.2872652161469857
E07000207,Biomass boiler,nz-2050_hp-01,4.779890726980274
E07000207,Electric resistance heater,nz-2040_hp-00,1198.1819554271071
E07000207,Electric resistance heater,nz-2040_hp-01,379.2765530019856
E07000207,Electric resistance heater,nz-2045_hp-00,555.0445470539032
E07000207,Electric resistance heater,nz-2045_hp-01,2097.9128759968894
E07000207,Electric resistance heater,nz-2050_hp-00,1184.590615303684
E07000207,Electric resistance heater,nz-2050_hp-01,7288.086687946253
E07000207,Electric storage heater,nz-2040_hp-00,148.27343546605132
E07000207,Electric storage heater,nz-2040_hp-01,146.57658677167106
E07000207,Electric storage heater,nz-2045_hp-00,150.15108906090475
E07000207,Electric storage heater,nz-2045_hp-01,155.90056573057336
E07000207,Electric storage heater,nz-2050_hp-00,154.36945563287514
E07000207,Electric storage heater,nz-2050_hp-01,146.8756856964597
E07000207,Ground-source HP,nz-2040_hp-00,1904.1708558028663
E07000207,Ground-source HP,nz-2040_hp-01,1049.1681075166491
E07000207,Ground-source HP,nz-2045_hp-00,1892.8454619615354
E07000207,Ground-source HP,nz-2045_hp-01,2651.7641318948336
E07000207,Ground-source HP,nz-2050_hp-00,11.984434076746444
E07000207,Ground-source HP,nz-2050_hp-01,11.984839973331491
E07000207,H2 boiler,nz-2040_hp-00,101.21242378993796
E07000207,H2 boiler,nz-2040_hp-01,2264.4084354350816
E07000207,H2 boiler,nz-2045_hp-00,24.62903478561316
E07000207,H2 boiler,nz-2045_hp-01,23.481432776231614
E07000207,H2 boiler,nz-2050_hp-00,0.0007326619415466188
E07000207,H2 boiler,nz-2050_hp-01,3.457538215007027
E07000207,Heat interface unit,nz-2040_hp-00,137.65341917777508
E07000207,Heat interface unit,nz-2040_hp-01,552.0965409667816
E07000207,Heat interface unit,nz-2045_hp-00,1308.7766664394373
E07000207,Heat interface unit,nz-2045_hp-01,1022.2435669967508
E07000207,Heat interface unit,nz-2050_hp-00,2775.855714978356
E07000207,Heat interface unit,nz-2050_hp-01,6354.896663538798
E07000207,Gas boiler,nz-2040_hp-00,14476.367499867667
E07000207,Gas boiler,nz-2040_hp-01,13780.054498839005
E07000207,Gas boiler,nz-2045_hp-00,14046.799035436665
E07000207,Gas boiler,nz-2045_hp-01,7922.521370804878
E07000207,Gas boiler,nz-2050_hp-00,23649.425949256267
E07000207,Gas boiler,nz-2050_hp-01,16164.152429898166
E07000207,Oil boiler,nz-2040_hp-00,114.78180475428283
E07000207,Oil boiler,nz-2040_hp-01,125.12274153730013
E07000207,Oil boiler,nz-2045_hp-00,123.49851925677956
E07000207,Oil boiler,nz-2045_hp-01,86.71796094688568
E07000207,Oil boiler,nz-2050_hp-00,5296.607429959315
E07000207,Oil boiler,nz-2050_hp-01,103.11416044566593
E07000208,AAHP,nz-2040_hp-00,27.397002014662327
E07000208,AAHP,nz-2040_hp-01,30.870252148391828
E07000208,AAHP,nz-2045_hp-00,39.50326463466406
E07000208,AAHP,nz-2045_hp-01,27.203898838166257
E07000208,AAHP,nz-2050_hp-00,3.581573818031013e-06
E07000208,AAHP,nz-2050_hp-01,6.0035158793330214e-05
E07000208,Air-source HP,nz-2040_hp-00,5221.650238997538
E07000208,Air-source HP,nz-2040_hp-01,5332.552284268951
E07000208,Air-source HP,nz-2045_hp-00,5331.289956853842
E07000208,Air-source HP,nz-2045_hp-01,4774.201356412714
E07000208,Air-source HP,nz-2050_hp-00,30.75834607902887
E07000208,Air-source HP,nz-2050_hp-01,517.4941575907883
E07000208,AWHP,nz-2040_hp-00,2099.4212489814927
E07000208,AWHP,nz-2040_hp-01,1920.9093620240603
E07000208,AWHP,nz-2045_hp-00,1832.7136493604892
E07000208,AWHP,nz-2045_hp-01,1499.453427326343
E07000208,AWHP,nz-2050_hp-00,196.24129474827117
E07000208,AWHP,nz-2050_hp-01,227.01647076297996
E07000208,Building eff. measures (high),nz-2040_hp-00,6.035856631299566e-05
E07000208,Building eff. measures (high),nz-2040_hp-01,3.6491079554435746e-05
E07000208,Building eff. measures (high),nz-2045_hp-00,4.1255330275630755e-05
E07000208,Building eff. measures (high),nz-2045_hp-01,2.9758086408396225e-05
E07000208,Building eff. measures (high),nz-2050_hp-00,2.1292597157504303e-06
E07000208,Building eff. measures (high),nz-2050_hp-01,6.239565928816741e-05
E07000208,Building eff. measures (low),nz-2040_hp-00,349.77865203399534
E07000208,Building eff. measures (low),nz-2040_hp-01,369.12804653985575
E07000208,Building eff. measures (low),nz-2045_hp-00,343.13587831954817
E07000208,Building eff. measures (low),nz-2045_hp-01,298.5686260701263
E07000208,Building eff. measures (low),nz-2050_hp-00,76.66409363971847
E07000208,Building eff. measures (low),nz-2050_hp-01,498.981980478819
E07000208,Building eff. measures (mid),nz-2040_hp-00,0.00011108212214772727
E07000208,Building eff. measures (mid),nz-2040_hp-01,7.087078119151327e-05
E07000208,Building eff. measures (mid),nz-2045_hp-00,7.57539699835345e-05
E07000208,Building eff. measures (mid),nz-2045_hp-01,5.6177585792680796e-05
E07000208,Building eff. measures (mid),nz-2050_hp-00,3.824964875972968e-06
E07000208,Building eff. measures (mid),nz-2050_hp-01,0.00012488023630960183
E07000208,BEST,nz-2040_hp-00,421.7537720161582
E07000208,BEST,nz-2040_hp-01,421.7537855616807
E07000208,BEST,nz-2045_hp-00,421.75378620944605
E07000208,BEST,nz-2045_hp-01,421.7537961247659
E07000208,BEST,nz-2050_hp-00,421.7538295485481
E07000208,BEST,nz-2050_hp-01,421.7537922337698
E07000208,Biomass boiler,nz-2040_hp-00,8.01788157941322
E07000208,Biomass boiler,nz-2040_hp-01,9.072491260126565
E07000208,Biomass boiler,nz-2045_hp-00,9.108520476612647
E07000208,Biomass boiler,nz-2045_hp-01,7.176336629876986
E07000208,Biomass boiler,nz-2050_hp-00,6.513612878095627
E07000208,Biomass boiler,nz-2050_hp-01,7.847510110275381
E07000208,Electric resistance heater,nz-2040_hp-00,794.5645435728986
E07000208,Electric resistance heater,nz-2040_hp-01,169.65601768873194
E07000208,Electric resistance heater,nz-2045_hp-00,236.09282089336293
E07000208,Electric resistance heater,nz-2045_hp-01,265.20741194722524
E07000208,Electric resistance heater,nz-2050_hp-00,289.2521580901754
E07000208,Electric resistance heater,nz-2050_hp-01,2899.3325530207753
E07000208,Electric storage heater,nz-2040_hp-00,87.64375585592964
E07000208,Electric storage heater,nz-2040_hp-01,92.37582883900228
E07000208,Electric storage heater,nz-2045_hp-00,92.66603462197995
E07000208,Electric storage heater,nz-2045_hp-01,91.6815821358077
E07000208,Electric storage heater,nz-2050_hp-00,100.95450977638916
E07000208,Electric storage heater,nz-2050_hp-01,92.14942856894693
E07000208,Ground-source HP,nz-2040_hp-00,1059.7190833383122
E07000208,Ground-source HP,nz-2040_hp-01,464.3174010258381
E07000208,Ground-source HP,nz-2045_hp-00,935.1237500061462
E07000208,Ground-source HP,nz-2045_hp-01,813.4319553507563
E07000208,Ground-source HP,nz-2050_hp-00,2.2659746308833313
E07000208,Ground-source HP,nz-2050_hp-01,2.2664538388384843
E07000208,H2 boiler,nz-2040_hp-00,60.666626211454464
E07000208,H2 boiler,nz-2040_hp-01,1289.0765444935098
E07000208,H2 boiler,nz-2045_hp-00,9.704396725816533
E07000208,H2 boiler,nz-2045_hp-01,7.351468373734218
E07000208,H2 boiler,nz-2050_hp-00,0.0006940554769541927
E07000208,H2 boiler,nz-2050_hp-01,1.850473391843081
E07000208,Heat interface unit,nz-2040_hp-00,86.04909448375521
E07000208,Heat interface unit,nz-2040_hp-01,588.1496939470519
E07000208,Heat interface unit,nz-2045_hp-00,1279.175518303074
E07000208,Heat interface unit,nz-2045_hp-01,1525.150084789896
E07000208,Heat interface unit,nz-2050_hp-00,2342.744736617088
E07000208,Heat interface unit,nz-2050_hp-01,5305.691925989638
E07000208,Gas boiler,nz-2040_hp-00,8093.962311581768
E07000208,Gas boiler,nz-2040_hp-01,7617.455670759038
E07000208,Gas boiler,nz-2045_hp-00,7776.363421272989
E07000208,Gas boiler,nz-2045_hp-01,8563.649332965637
E07000208,Gas boiler,nz-2050_hp-00,12714.166822410758
E07000208,Gas boiler,nz-2050_hp-01,8338.783550130478
E07000208,Oil boiler,nz-2040_hp-00,19.26962812891219
E07000208,Oil boiler,nz-2040_hp-01,24.576257187023593
E07000208,Oil boiler,nz-2045_hp-00,23.26267205545665
E07000208,Oil boiler,nz-2045_hp-01,35.06428728063438
E07000208,Oil boiler,nz-2050_hp-00,2148.5771629533037
E07000208,Oil boiler,nz-2050_hp-01,16.725179617453996
E07000209,AAHP,nz-2040_hp-00,108.1478131203346
E07000209,AAHP,nz-2040_hp-01,78.88691368366594
E07000209,AAHP,nz-2045_hp-00,82.63524014068102
E07000209,AAHP,nz-2045_hp-01,33.22564902156103
E07000209,AAHP,nz-2050_hp-00,3.911115556946193e-06
E07000209,AAHP,nz-2050_hp-01,5.59956419543102e-05
E07000209,Air-source HP,nz-2040_hp-00,9114.85108224313
E07000209,Air-source HP,nz-2040_hp-01,8896.989156843836
E07000209,Air-source HP,nz-2045_hp-00,9057.419992864403
E07000209,Air-source HP,nz-2045_hp-01,12105.045104406465
E07000209,Air-source HP,nz-2050_hp-00,89.48043388493736
E07000209,Air-source HP,nz-2050_hp-01,2844.073714526407
E07000209,AWHP,nz-2040_hp-00,5823.434447381732
E07000209,AWHP,nz-2040_hp-01,5567.216087854669
E07000209,AWHP,nz-2045_hp-00,5414.83081699636
E07000209,AWHP,nz-2045_hp-01,5820.0843724632105
E07000209,AWHP,nz-2050_hp-00,984.5140461394565
E07000209,AWHP,nz-2050_hp-01,689.1137558878809
E07000209,Building eff. measures (high),nz-2040_hp-00,5.055844868439877e-05
E07000209,Building eff. measures (high),nz-2040_hp-01,2.80043702323412e-05
E07000209,Building eff. measures (high),nz-2045_hp-00,3.375722502678426e-05
E07000209,Building eff. measures (high),nz-2045_hp-01,2.5844453061500912e-05
E07000209,Building eff. measures (high),nz-2050_hp-00,1.7398340088655262e-06
E07000209,Building eff. measures (high),nz-2050_hp-01,5.0614963682023734e-05
E07000209,Building eff. measures (low),nz-2040_hp-00,482.76620328083186
E07000209,Building eff. measures (low),nz-2040_hp-01,462.31203541346133
E07000209,Building eff. measures (low),nz-2045_hp-00,257.7259521870218
E07000209,Building eff. measures (low),nz-2045_hp-01,804.4054297863636
E07000209,Building eff. measures (low),nz-2050_hp-00,79.7149532965141
E07000209,Building eff. measures (low),nz-2050_hp-01,760.6600148402281
E07000209,Building eff. measures (mid),nz-2040_hp-00,9.084001222174317e-05
E07000209,Building eff. measures (mid),nz-2040_hp-01,5.578004588357068e-05
E07000209,Building eff. measures (mid),nz-2045_hp-00,6.140040065898403e-05
E07000209,Building eff. measures (mid),nz-2045_hp-01,5.06711881668407e-05
E07000209,Building eff. measures (mid),nz-2050_hp-00,3.249497853568111e-06
E07000209,Building eff. measures (mid),nz-2050_hp-01,0.00010161058872521143
E07000209,BEST,nz-2040_hp-00,1218.8665351732698
E07000209,BEST,nz-2040_hp-01,1217.9431997850006
E07000209,BEST,nz-2045_hp-00,1219.1134773670613
E07000209,BEST,nz-2045_hp-01,1219.113486944504
E07000209,BEST,nz-2050_hp-00,1219.113525547845
E07000209,BEST,nz-2050_hp-01,1219.1134908093204
E07000209,Biomass boiler,nz-2040_hp-00,14.630221753775613
E07000209,Biomass boiler,nz-2040_hp-01,17.857890615614114
E07000209,Biomass boiler,nz-2045_hp-00,19.59960283377212
E07000209,Biomass boiler,nz-2045_hp-01,22.957406442555275
E07000209,Biomass boiler,nz-2050_hp-00,13.542674925727438
E07000209,Biomass boiler,nz-2050_hp-01,21.10098132728669
E07000209,Electric resistance heater,nz-2040_hp-00,1417.2277235669083
E07000209,Electric resistance heater,nz-2040_hp-01,411.9079146416156
E07000209,Electric resistance heater,nz-2045_hp-00,703.4513198727993
E07000209,Electric resistance heater,nz-2045_hp-01,2150.4977630615736
E07000209,Electric resistance heater,nz-2050_hp-00,1832.9241024230696
E07000209,Electric resistance heater,nz-2050_hp-01,8454.239911353958
E07000209,Electric storage heater,nz-2040_hp-00,190.696030289298
E07000209,Electric storage heater,nz-2040_hp-01,189.8135327305045
E07000209,Electric storage heater,nz-2045_hp-00,191.71673699053906
E07000209,Electric storage heater,nz-2045_hp-01,211.33100812331503
E07000209,Electric storage heater,nz-2050_hp-00,207.17693884067606
E07000209,Electric storage heater,nz-2050_hp-01,185.23450239787545
E07000209,Ground-source HP,nz-2040_hp-00,1634.2788651230783
E07000209,Ground-source HP,nz-2040_hp-01,929.6582241887381
E07000209,Ground-source HP,nz-2045_hp-00,2130.1351789308237
E07000209,Ground-source HP,nz-2045_hp-01,2611.0527543791513
E07000209,Ground-source HP,nz-2050_hp-00,24.153516380809858
E07000209,Ground-source HP,nz-2050_hp-01,24.153917967272346
E07000209,H2 boiler,nz-2040_hp-00,66.01489025960126
E07000209,H2 boiler,nz-2040_hp-01,1846.7782807479146
E07000209,H2 boiler,nz-2045_hp-00,27.31993631061193
E07000209,H2 boiler,nz-2045_hp-01,32.26038215072621
E07000209,H2 boiler,nz-2050_hp-00,0.000733225514254494
E07000209,H2 boiler,nz-2050_hp-01,30.311267832020675
E07000209,Heat interface unit,nz-2040_hp-00,290.7771688751167
E07000209,Heat interface unit,nz-2040_hp-01,1045.6132998852943
E07000209,Heat interface unit,nz-2045_hp-00,1388.549628785354
E07000209,Heat interface unit,nz-2045_hp-01,1254.6090976284117
E07000209,Heat interface unit,nz-2050_hp-00,4043.2564675102967
E07000209,Heat interface unit,nz-2050_hp-01,4823.164417532402
E07000209,Gas boiler,nz-2040_hp-00,13324.795634875973
E07000209,Gas boiler,nz-2040_hp-01,13021.465869543428
E07000209,Gas boiler,nz-2045_hp-00,13194.245699537598
E07000209,Gas boiler,nz-2045_hp-01,7464.295451343749
E07000209,Gas boiler,nz-2050_hp-00,21559.418983697975
E07000209,Gas boiler,nz-2050_hp-01,14665.40331379269
E07000209,Oil boiler,nz-2040_hp-00,351.8855945667136
E07000209,Oil boiler,nz-2040_hp-01,351.929509706283
E07000209,Oil boiler,nz-2045_hp-00,351.6283478379415
E07000209,Oil boiler,nz-2045_hp-01,309.4938631793632
E07000209,Oil boiler,nz-2050_hp-00,3985.0751237366126
E07000209,Oil boiler,nz-2050_hp-01,321.8024428953357
E07000210,AAHP,nz-2040_hp-00,36.53442139105065
E07000210,AAHP,nz-2040_hp-01,35.56822084394606
E07000210,AAHP,nz-2045_hp-00,31.630085809635105
E07000210,AAHP,nz-2045_hp-01,21.634288099536647
E07000210,AAHP,nz-2050_hp-00,3.1434554629119987e-06
E07000210,AAHP,nz-2050_hp-01,4.407921868796739e-05
E07000210,Air-source HP,nz-2040_hp-00,6574.596753290742
E07000210,Air-source HP,nz-2040_hp-01,6447.032529976811
E07000210,Air-source HP,nz-2045_hp-00,6608.5485419640245
E07000210,Air-source HP,nz-2045_hp-01,5762.658229516634
E07000210,Air-source HP,nz-2050_hp-00,39.66277038776668
E07000210,Air-source HP,nz-2050_hp-01,2259.1994569386325
E07000210,AWHP,nz-2040_hp-00,2679.708601728073
E07000210,AWHP,nz-2040_hp-01,2698.971188444156
E07000210,AWHP,nz-2045_hp-00,2660.1304411699207
E07000210,AWHP,nz-2045_hp-01,2458.353740606853
E07000210,AWHP,nz-2050_hp-00,632.0567415637659
E07000210,AWHP,nz-2050_hp-01,422.40201083812235
E07000210,Building eff. measures (high),nz-2040_hp-00,3.735262600154158e-05
E07000210,Building eff. measures (high),nz-2040_hp-01,2.3854269684431693e-05
E07000210,Building eff. measures (high),nz-2045_hp-00,2.6150920765926163e-05
E07000210,Building eff. measures (high),nz-2045_hp-01,1.8642989637978447e-05
E07000210,Building eff. measures (high),nz-2050_hp-00,1.3865506639697556e-06
E07000210,Building eff. measures (high),nz-2050_hp-01,3.997772498988338e-05
E07000210,Building eff. measures (low),nz-2040_hp-00,403.00441214129023
E07000210,Building eff. measures (low),nz-2040_hp-01,411.0741376139762
E07000210,Building eff. measures (low),nz-2045_hp-00,365.4696232921188
E07000210,Building eff. measures (low),nz-2045_hp-01,327.3972243796085
E07000210,Building eff. measures (low),nz-2050_hp-00,55.58087568692807
E07000210,Building eff. measures (low),nz-2050_hp-01,577.01592886912
E07000210,Building eff. measures (mid),nz-2040_hp-00,7.502556530011929e-05
E07000210,Building eff. measures (mid),nz-2040_hp-01,5.064867689483852e-05
E07000210,Building eff. measures (mid),nz-2045_hp-00,5.220672264180322e-05
E07000210,Building eff. measures (mid),nz-2045_hp-01,3.808590012397223e-05
E07000210,Building eff. measures (mid),nz-2050_hp-00,2.72367381392183e-06
E07000210,Building eff. measures (mid),nz-2050_hp-01,8.708797999922073e-05
E07000210,BEST,nz-2040_hp-00,554.9280748566039
E07000210,BEST,nz-2040_hp-01,554.9280898988392
E07000210,BEST,nz-2045_hp-00,554.9280823705385
E07000210,BEST,nz-2045_hp-01,554.9280900669376
E07000210,BEST,nz-2050_hp-00,554.9281150245104
E07000210,BEST,nz-2050_hp-01,554.9280910114301
E07000210,Biomass boiler,nz-2040_hp-00,6.9908208531474365
E07000210,Biomass boiler,nz-2040_hp-01,7.836639569834783
E07000210,Biomass boiler,nz-2045_hp-00,8.04248228584845
E07000210,Biomass boiler,nz-2045_hp-01,8.02337069092646
E07000210,Biomass boiler,nz-2050_hp-00,5.554603795698819
E07000210,Biomass boiler,nz-2050_hp-01,10.156085032194481
E07000210,Electric resistance heater,nz-2040_hp-00,1024.351658601929
E07000210,Electric resistance heater,nz-2040_hp-01,281.71780351093435
E07000210,Electric resistance heater,nz-2045_hp-00,603.4306293815663
E07000210,Electric resistance heater,nz-2045_hp-01,721.7762223847486
E07000210,Electric resistance heater,nz-2050_hp-00,1279.9975305333176
E07000210,Electric resistance heater,nz-2050_hp-01,6908.62415783686
E07000210,Electric storage heater,nz-2040_hp-00,139.0665581687812
E07000210,Electric storage heater,nz-2040_hp-01,144.12790631930278
E07000210,Electric storage heater,nz-2045_hp-00,146.26662159733883
E07000210,Electric storage heater,nz-2045_hp-01,143.81766383066147
E07000210,Electric storage heater,nz-2050_hp-00,157.67693122364003
E07000210,Electric storage heater,nz-2050_hp-01,142.8841965534974
E07000210,Ground-source HP,nz-2040_hp-00,1426.7899309997686
E07000210,Ground-source HP,nz-2040_hp-01,835.328381251548
E07000210,Ground-source HP,nz-2045_hp-00,1615.249955681813
E07000210,Ground-source HP,nz-2045_hp-01,1432.0810983157296
E07000210,Ground-source HP,nz-2050_hp-00,21.979856904778366
E07000210,Ground-source HP,nz-2050_hp-01,21.980151924518207
E07000210,H2 boiler,nz-2040_hp-00,62.00007968566253
E07000210,H2 boiler,nz-2040_hp-01,1618.1827958851313
E07000210,H2 boiler,nz-2045_hp-00,45.6831270787297
E07000210,H2 boiler,nz-2045_hp-01,35.44795874765288
E07000210,H2 boiler,nz-2050_hp-00,0.0005329288329853017
E07000210,H2 boiler,nz-2050_hp-01,29.767593704708673
E07000210,Heat interface unit,nz-2040_hp-00,76.3597673324408
E07000210,Heat interface unit,nz-2040_hp-01,166.74704190652238
E07000210,Heat interface unit,nz-2045_hp-00,371.7423331739035
E07000210,Heat interface unit,nz-2045_hp-01,456.0746804919022
E07000210,Heat interface unit,nz-2050_hp-00,616.7186542377921
E07000210,Heat interface unit,nz-2050_hp-01,847.987254732361
E07000210,Gas boiler,nz-2040_hp-00,8959.500611818174
E07000210,Gas boiler,nz-2040_hp-01,8722.879503464605
E07000210,Gas boiler,nz-2045_hp-00,8925.213880324272
E07000210,Gas boiler,nz-2045_hp-01,10016.798350137618
E07000210,Gas boiler,nz-2050_hp-00,15219.817022785403
E07000210,Gas boiler,nz-2050_hp-01,10199.496985043368
E07000210,Oil boiler,nz-2040_hp-00,315.4028479793191
E07000210,Oil boiler,nz-2040_hp-01,334.84006360519993
E07000210,Oil boiler,nz-2045_hp-00,322.89852847642675
E07000210,Oil boiler,nz-2045_hp-01,320.24334876070054
E07000210,Oil boiler,nz-2050_hp-00,3675.260382686333
E07000210,Oil boiler,nz-2050_hp-01,284.7922736521618
E07000211,AAHP,nz-2040_hp-00,77.95038547061257
E07000211,AAHP,nz-2040_hp-01,63.3176795247345
E07000211,AAHP,nz-2045_hp-00,65.71760458295526
E07000211,AAHP,nz-2045_hp-01,49.1980797883937
E07000211,AAHP,nz-2050_hp-00,3.729317721105036e-06
E07000211,AAHP,nz-2050_hp-01,6.000314077532358e-05
E07000211,Air-source HP,nz-2040_hp-00,11360.649778598228
E07000211,Air-source HP,nz-2040_hp-01,10947.786456782807
E07000211,Air-source HP,nz-2045_hp-00,11234.005342278975
E07000211,Air-source HP,nz-2045_hp-01,9759.733383543344
E07000211,Air-source HP,nz-2050_hp-00,22.52536348432897
E07000211,Air-source HP,nz-2050_hp-01,1906.9021842368502
E07000211,AWHP,nz-2040_hp-00,4346.0735154217455
E07000211,AWHP,nz-2040_hp-01,4227.8866512692875
E07000211,AWHP,nz-2045_hp-00,4149.582440033291
E07000211,AWHP,nz-2045_hp-01,3606.0585119195284
E07000211,AWHP,nz-2050_hp-00,359.92119081713224
E07000211,AWHP,nz-2050_hp-01,435.97235104234386
E07000211,Building eff. measures (high),nz-2040_hp-00,6.110404420532945e-05
E07000211,Building eff. measures (high),nz-2040_hp-01,3.379395626252447e-05
E07000211,Building eff. measures (high),nz-2045_hp-00,4.0266164256718955e-05
E07000211,Building eff. measures (high),nz-2045_hp-01,2.8659204368323823e-05
E07000211,Building eff. measures (high),nz-2050_hp-00,2.039737347319042e-06
E07000211,Building eff. measures (high),nz-2050_hp-01,6.07540098827113e-05
E07000211,Building eff. measures (low),nz-2040_hp-00,598.4181260342441
E07000211,Building eff. measures (low),nz-2040_hp-01,603.3791482488583
E07000211,Building eff. measures (low),nz-2045_hp-00,523.4062403788454
E07000211,Building eff. measures (low),nz-2045_hp-01,508.9362827856221
E07000211,Building eff. measures (low),nz-2050_hp-00,111.13148780822664
E07000211,Building eff. measures (low),nz-2050_hp-01,910.08852474985
E07000211,Building eff. measures (mid),nz-2040_hp-00,0.00010802982833383144
E07000211,Building eff. measures (mid),nz-2040_hp-01,6.787878844935153e-05
E07000211,Building eff. measures (mid),nz-2045_hp-00,7.195194808806008e-05
E07000211,Building eff. measures (mid),nz-2045_hp-01,5.278877080599622e-05
E07000211,Building eff. measures (mid),nz-2050_hp-00,3.7863263484596428e-06
E07000211,Building eff. measures (mid),nz-2050_hp-01,0.00012730489753946686
E07000211,BEST,nz-2040_hp-00,859.7053333752601
