RUN,REGION,YEAR,VALUE
nz-2045_hp-00,E07000106,2055,458.50156383738823
nz-2045_hp-00,E07000106,2060,639.2228727021896
nz-2045_hp-00,E07000107,2015,413.87573584959415
nz-2045_hp-00,E07000107,2021,548.2394485360542
nz-2045_hp-00,E07000107,2023,471.44000786973993
nz-2045_hp-00,E07000107,2025,423.06676383491344
nz-2045_hp-00,E07000107,2030,422.69564299138193
nz-2045_hp-00,E07000107,2035,431.92822171830795
nz-2045_hp-00,E07000107,2040,440.0106288864323
nz-2045_hp-00,E07000107,2045,425.24231933998027
nz-2045_hp-00,E07000107,2050,422.6725670330186
nz-2045_hp-00,E07000107,2055,408.3650922745979
nz-2045_hp-00,E07000107,2060,495.3479581339884
nz-2045_hp-00,E07000108,2015,489.4161516864247
nz-2045_hp-00,E07000108,2021,639.4751509946989
nz-2045_hp-00,E07000108,2023,572.3264193141758
nz-2045_hp-00,E07000108,2025,503.3975924636443
nz-2045_hp-00,E07000108,2030,504.646340280594
nz-2045_hp-00,E07000108,2035,487.4718055947228
nz-2045_hp-00,E07000108,2040,453.0354025748227
nz-2045_hp-00,E07000108,2045,413.6926837817266
nz-2045_hp-00,E07000108,2050,421.0286415234744
nz-2045_hp-00,E07000108,2055,402.7447675433103
nz-2045_hp-00,E07000108,2060,529.7982469957411
nz-2045_hp-00,E07000109,2015,491.3215031730945
nz-2045_hp-00,E07000109,2021,654.2203950126478
nz-2045_hp-00,E07000109,2023,582.1360744362264
nz-2045_hp-00,E07000109,2025,515.2682907327131
nz-2045_hp-00,E07000109,2030,518.7493238576168
nz-2045_hp-00,E07000109,2035,515.5148915204252
nz-2045_hp-00,E07000109,2040,500.7439562822326
nz-2045_hp-00,E07000109,2045,483.1924484318124
nz-2045_hp-00,E07000109,2050,482.920735756197
nz-2045_hp-00,E07000109,2055,454.05398633702254
nz-2045_hp-00,E07000109,2060,637.0757268111942
nz-2045_hp-00,E07000110,2015,493.9339202628192
nz-2045_hp-00,E07000110,2021,644.9020238798564
nz-2045_hp-00,E07000110,2023,579.2219322764249
nz-2045_hp-00,E07000110,2025,509.59868995460783
nz-2045_hp-00,E07000110,2030,512.2229760970141
nz-2045_hp-00,E07000110,2035,497.3587389137697
nz-2045_hp-00,E07000110,2040,465.78332631462104
nz-2045_hp-00,E07000110,2045,422.73020533128886
nz-2045_hp-00,E07000110,2050,428.8662440447289
nz-2045_hp-00,E07000110,2055,413.3395165623406
nz-2045_hp-00,E07000110,2060,548.3100739232019
nz-2045_hp-00,E07000111,2015,607.0479543712519
nz-2045_hp-00,E07000111,2021,783.8350488230092
nz-2045_hp-00,E07000111,2023,713.5028408501012
nz-2045_hp-00,E07000111,2025,628.97478237923
nz-2045_hp-00,E07000111,2030,636.3278335000979
nz-2045_hp-00,E07000111,2035,610.8817058304086
nz-2045_hp-00,E07000111,2040,559.0223557115801
nz-2045_hp-00,E07000111,2045,488.33634648418774
nz-2045_hp-00,E07000111,2050,491.95544690860834
nz-2045_hp-00,E07000111,2055,469.9017984579243
nz-2045_hp-00,E07000111,2060,612.9543280065888
nz-2045_hp-00,E07000112,2015,521.904907417385
nz-2045_hp-00,E07000112,2021,681.194944113729
nz-2045_hp-00,E07000112,2023,617.6622340195585
nz-2045_hp-00,E07000112,2025,538.2187116790343
nz-2045_hp-00,E07000112,2030,539.206694899814
nz-2045_hp-00,E07000112,2035,515.1282081063262
nz-2045_hp-00,E07000112,2040,468.57137865557365
nz-2045_hp-00,E07000112,2045,417.3930426375254
nz-2045_hp-00,E07000112,2050,420.38436064948604
nz-2045_hp-00,E07000112,2055,416.95843141872075
nz-2045_hp-00,E07000112,2060,550.1625320320345
nz-2045_hp-00,E07000113,2015,481.3153365412593
nz-2045_hp-00,E07000113,2021,631.366096765358
nz-2045_hp-00,E07000113,2023,566.0795180406183
nz-2045_hp-00,E07000113,2025,497.36544728769024
nz-2045_hp-00,E07000113,2030,499.44517139693465
nz-2045_hp-00,E07000113,2035,485.6389485457442
nz-2045_hp-00,E07000113,2040,451.81279939819007
nz-2045_hp-00,E07000113,2045,418.7788688750482
nz-2045_hp-00,E07000113,2050,429.46184004365386
nz-2045_hp-00,E07000113,2055,415.7381803266998
nz-2045_hp-00,E07000113,2060,548.9896015401108
nz-2045_hp-00,E07000114,2015,417.80683426089706
nz-2045_hp-00,E07000114,2021,554.7709270242399
nz-2045_hp-00,E07000114,2023,488.7445175081192
nz-2045_hp-00,E07000114,2025,432.6831047049668
nz-2045_hp-00,E07000114,2030,433.9993859375398
nz-2045_hp-00,E07000114,2035,439.46798162721336
nz-2045_hp-00,E07000114,2040,442.47386444205733
nz-2045_hp-00,E07000114,2045,422.33763053989054
nz-2045_hp-00,E07000114,2050,425.47793155568627
nz-2045_hp-00,E07000114,2055,403.6220654071098
nz-2045_hp-00,E07000114,2060,508.35482734011583
nz-2045_hp-00,E07000115,2015,473.0149892032928
nz-2045_hp-00,E07000115,2021,618.1259448533384
nz-2045_hp-00,E07000115,2023,553.9833852428625
nz-2045_hp-00,E07000115,2025,486.6477764546874
nz-2045_hp-00,E07000115,2030,489.0802106164957
nz-2045_hp-00,E07000115,2035,479.9563305498736
nz-2045_hp-00,E07000115,2040,460.4736529163388
nz-2045_hp-00,E07000115,2045,438.25694250456473
nz-2045_hp-00,E07000115,2050,436.910327087179
nz-2045_hp-00,E07000115,2055,423.1239231675738
nz-2045_hp-00,E07000115,2060,557.3914321257107
nz-2045_hp-00,E07000116,2015,560.2349316341662
nz-2045_hp-00,E07000116,2021,724.5963797162019
nz-2045_hp-00,E07000116,2023,655.0863320266429
nz-2045_hp-00,E07000116,2025,580.3754933433672
nz-2045_hp-00,E07000116,2030,587.8725804146356
nz-2045_hp-00,E07000116,2035,575.0672674601923
nz-2045_hp-00,E07000116,2040,544.1296883577905
nz-2045_hp-00,E07000116,2045,504.6503794784967
nz-2045_hp-00,E07000116,2050,502.644260050883
nz-2045_hp-00,E07000116,2055,483.45001209823397
nz-2045_hp-00,E07000116,2060,644.8643709943274
nz-2045_hp-00,E07000117,2015,525.9316560566921
nz-2045_hp-00,E07000117,2021,694.4329022446996
nz-2045_hp-00,E07000117,2023,616.3793657599775
nz-2045_hp-00,E07000117,2025,548.6787537299323
nz-2045_hp-00,E07000117,2030,553.1147562630838
nz-2045_hp-00,E07000117,2035,552.1734220549545
nz-2045_hp-00,E07000117,2040,536.8196665665024
nz-2045_hp-00,E07000117,2045,505.229450878119
nz-2045_hp-00,E07000117,2050,503.6482411474498
nz-2045_hp-00,E07000117,2055,503.4703820934845
nz-2045_hp-00,E07000117,2060,693.7234404644768
nz-2045_hp-00,E07000118,2015,496.16015175655303
nz-2045_hp-00,E07000118,2021,647.3572865314
nz-2045_hp-00,E07000118,2023,574.6816583037391
nz-2045_hp-00,E07000118,2025,510.5452139379595
nz-2045_hp-00,E07000118,2030,512.6983428953197
nz-2045_hp-00,E07000118,2035,503.84751483594323
nz-2045_hp-00,E07000118,2040,481.0810289403737
nz-2045_hp-00,E07000118,2045,456.3390966586034
nz-2045_hp-00,E07000118,2050,449.44030538381503
nz-2045_hp-00,E07000118,2055,428.6300367388959
nz-2045_hp-00,E07000118,2060,570.2928143215764
nz-2045_hp-00,E07000119,2015,545.2384762064335
nz-2045_hp-00,E07000119,2021,712.1147531977225
nz-2045_hp-00,E07000119,2023,641.8875717260663
nz-2045_hp-00,E07000119,2025,560.4897525219066
nz-2045_hp-00,E07000119,2030,561.9229922884191
nz-2045_hp-00,E07000119,2035,551.3715256721113
nz-2045_hp-00,E07000119,2040,524.2965107028334
nz-2045_hp-00,E07000119,2045,504.169785775561
nz-2045_hp-00,E07000119,2050,487.4259407567436
nz-2045_hp-00,E07000119,2055,454.05557624726663
nz-2045_hp-00,E07000119,2060,619.4254144279951
nz-2045_hp-00,E07000120,2015,529.4350044894725
nz-2045_hp-00,E07000120,2021,699.6560344560665
nz-2045_hp-00,E07000120,2023,624.6014924197829
nz-2045_hp-00,E07000120,2025,554.7878835007971
nz-2045_hp-00,E07000120,2030,560.5001997640636
nz-2045_hp-00,E07000120,2035,560.4656230105572
nz-2045_hp-00,E07000120,2040,544.4757779437947
nz-2045_hp-00,E07000120,2045,515.3552795109149
nz-2045_hp-00,E07000120,2050,527.0416159712439
nz-2045_hp-00,E07000120,2055,499.2253406025379
nz-2045_hp-00,E07000120,2060,696.813184196164
nz-2045_hp-00,E07000121,2015,600.0962207820971
nz-2045_hp-00,E07000121,2021,783.9526051377386
nz-2045_hp-00,E07000121,2023,710.8980252729533
nz-2045_hp-00,E07000121,2025,624.9908680004239
nz-2045_hp-00,E07000121,2030,630.3597226057095
nz-2045_hp-00,E07000121,2035,604.9924630529713
nz-2045_hp-00,E07000121,2040,550.7069415494246
nz-2045_hp-00,E07000121,2045,471.6084687136663
nz-2045_hp-00,E07000121,2050,479.62387794073095
nz-2045_hp-00,E07000121,2055,460.0905894261921
nz-2045_hp-00,E07000121,2060,658.1905123396242
nz-2045_hp-00,E07000122,2015,584.1854328206941
nz-2045_hp-00,E07000122,2021,768.7164815802108
nz-2045_hp-00,E07000122,2023,691.4818663084051
nz-2045_hp-00,E07000122,2025,604.5831092419688
nz-2045_hp-00,E07000122,2030,609.1245698969177
nz-2045_hp-00,E07000122,2035,601.360122582481
nz-2045_hp-00,E07000122,2040,572.5335101511076
nz-2045_hp-00,E07000122,2045,538.8822724148016
nz-2045_hp-00,E07000122,2050,535.3543503735191
nz-2045_hp-00,E07000122,2055,530.6865209036363
nz-2045_hp-00,E07000122,2060,758.6739263222034
nz-2045_hp-00,E07000123,2015,515.7728449558987
nz-2045_hp-00,E07000123,2021,683.8014300880621
nz-2045_hp-00,E07000123,2023,608.1324725111988
nz-2045_hp-00,E07000123,2025,541.8248613014256
nz-2045_hp-00,E07000123,2030,547.9986115526447
nz-2045_hp-00,E07000123,2035,546.2793259331023
nz-2045_hp-00,E07000123,2040,532.7961904464345
nz-2045_hp-00,E07000123,2045,495.96528982929
nz-2045_hp-00,E07000123,2050,492.6684592968772
nz-2045_hp-00,E07000123,2055,475.5293656070286
nz-2045_hp-00,E07000123,2060,639.0009072636686
nz-2045_hp-00,E07000124,2015,762.1262294623745
nz-2045_hp-00,E07000124,2021,984.5763043466644
nz-2045_hp-00,E07000124,2023,911.2704797260146
nz-2045_hp-00,E07000124,2025,793.55514230655
nz-2045_hp-00,E07000124,2030,808.5180801034472
nz-2045_hp-00,E07000124,2035,756.0329489856686
nz-2045_hp-00,E07000124,2040,655.9606741788008
nz-2045_hp-00,E07000124,2045,489.5865051173075
nz-2045_hp-00,E07000124,2050,493.3123816408333
nz-2045_hp-00,E07000124,2055,430.49084388061294
nz-2045_hp-00,E07000124,2060,749.3731650847872
nz-2045_hp-00,E07000125,2015,587.7167333160705
nz-2045_hp-00,E07000125,2021,771.330541401382
nz-2045_hp-00,E07000125,2023,687.6228120855526
nz-2045_hp-00,E07000125,2025,604.5236862662596
nz-2045_hp-00,E07000125,2030,601.3904501613329
nz-2045_hp-00,E07000125,2035,593.933105849504
nz-2045_hp-00,E07000125,2040,572.8251946679479
nz-2045_hp-00,E07000125,2045,538.2620569084115
nz-2045_hp-00,E07000125,2050,533.4383769751091
nz-2045_hp-00,E07000125,2055,518.7649598288607
nz-2045_hp-00,E07000125,2060,677.7479668606638
nz-2045_hp-00,E07000126,2015,454.66595851566933
nz-2045_hp-00,E07000126,2021,599.097049342393
nz-2045_hp-00,E07000126,2023,534.7694241755839
nz-2045_hp-00,E07000126,2025,475.9524304063839
nz-2045_hp-00,E07000126,2030,481.8624763010566
nz-2045_hp-00,E07000126,2035,480.2034637845852
nz-2045_hp-00,E07000126,2040,469.2236093966708
nz-2045_hp-00,E07000126,2045,437.6866725656177
nz-2045_hp-00,E07000126,2050,429.5486838809825
nz-2045_hp-00,E07000126,2055,414.58059332891537
nz-2045_hp-00,E07000126,2060,559.9875589961052
nz-2045_hp-00,E07000127,2015,577.98117681591
nz-2045_hp-00,E07000127,2021,754.9073621235109
nz-2045_hp-00,E07000127,2023,686.6101425695774
nz-2045_hp-00,E07000127,2025,608.5882556234832
nz-2045_hp-00,E07000127,2030,619.2878599895727
nz-2045_hp-00,E07000127,2035,596.9137987135598
nz-2045_hp-00,E07000127,2040,545.5595192890447
nz-2045_hp-00,E07000127,2045,492.28013604190676
nz-2045_hp-00,E07000127,2050,493.00890373679005
nz-2045_hp-00,E07000127,2055,469.29499976796797
nz-2045_hp-00,E07000127,2060,668.9688357475376
nz-2045_hp-00,E07000128,2015,527.461872009859
nz-2045_hp-00,E07000128,2021,689.5562931012148
nz-2045_hp-00,E07000128,2023,622.7362933411209
nz-2045_hp-00,E07000128,2025,545.1595001552884
nz-2045_hp-00,E07000128,2030,548.7103857767856
nz-2045_hp-00,E07000128,2035,531.450743323759
nz-2045_hp-00,E07000128,2040,496.51902842750223
nz-2045_hp-00,E07000128,2045,468.1985037037041
nz-2045_hp-00,E07000128,2050,458.66926649758653
nz-2045_hp-00,E07000128,2055,428.81182468795544
nz-2045_hp-00,E07000128,2060,587.1677731214202
nz-2045_hp-00,E07000129,2015,439.379091178625
nz-2045_hp-00,E07000129,2021,575.5221750204275
nz-2045_hp-00,E07000129,2023,501.05865340543096
nz-2045_hp-00,E07000129,2025,449.3573936955146
nz-2045_hp-00,E07000129,2030,449.6754415534201
nz-2045_hp-00,E07000129,2035,451.5409211606443
nz-2045_hp-00,E07000129,2040,447.88678476555106
nz-2045_hp-00,E07000129,2045,434.3156250505747
nz-2045_hp-00,E07000129,2050,434.9812823983493
nz-2045_hp-00,E07000129,2055,420.79434194894213
nz-2045_hp-00,E07000129,2060,562.4648209396553
nz-2045_hp-00,E07000130,2015,462.9747270293385
nz-2045_hp-00,E07000130,2021,609.5091522854846
nz-2045_hp-00,E07000130,2023,534.0742374547567
nz-2045_hp-00,E07000130,2025,475.9603617157884
nz-2045_hp-00,E07000130,2030,476.5020857443014
nz-2045_hp-00,E07000130,2035,477.4368332850769
nz-2045_hp-00,E07000130,2040,468.1135430574454
nz-2045_hp-00,E07000130,2045,440.82794001057687
nz-2045_hp-00,E07000130,2050,448.7722390728548
nz-2045_hp-00,E07000130,2055,429.420892484
nz-2045_hp-00,E07000130,2060,576.8300041609294
nz-2045_hp-00,E07000131,2015,591.6085811877216
nz-2045_hp-00,E07000131,2021,769.1264349077939
nz-2045_hp-00,E07000131,2023,699.0523570792149
nz-2045_hp-00,E07000131,2025,611.3410259560413
nz-2045_hp-00,E07000131,2030,622.2250274324698
nz-2045_hp-00,E07000131,2035,592.2377898749215
nz-2045_hp-00,E07000131,2040,538.1624582578828
nz-2045_hp-00,E07000131,2045,462.39334123232175
nz-2045_hp-00,E07000131,2050,467.24366111028576
nz-2045_hp-00,E07000131,2055,468.4270132609064
nz-2045_hp-00,E07000131,2060,730.9886255968441
nz-2045_hp-00,E07000132,2015,461.1867958249682
nz-2045_hp-00,E07000132,2021,600.4761295072695
nz-2045_hp-00,E07000132,2023,529.694686124629
nz-2045_hp-00,E07000132,2025,471.5126426049881
nz-2045_hp-00,E07000132,2030,472.92021026889074
nz-2045_hp-00,E07000132,2035,469.69612602824884
nz-2045_hp-00,E07000132,2040,458.2842372142812
nz-2045_hp-00,E07000132,2045,436.454081022196
nz-2045_hp-00,E07000132,2050,449.8362013669774
nz-2045_hp-00,E07000132,2055,412.44694645336807
nz-2045_hp-00,E07000132,2060,571.7262430007936
nz-2045_hp-00,E07000133,2015,688.2196861079258
nz-2045_hp-00,E07000133,2021,902.4233613901667
nz-2045_hp-00,E07000133,2023,838.4722435268146
nz-2045_hp-00,E07000133,2025,736.43455307268
nz-2045_hp-00,E07000133,2030,761.0325320365416
nz-2045_hp-00,E07000133,2035,711.6439939333447
nz-2045_hp-00,E07000133,2040,598.7087250818429
nz-2045_hp-00,E07000133,2045,495.5584658428636
nz-2045_hp-00,E07000133,2050,490.6153052600633
nz-2045_hp-00,E07000133,2055,461.4560152527019
nz-2045_hp-00,E07000133,2060,689.9607097073963
nz-2045_hp-00,E07000134,2015,520.1768712569195
nz-2045_hp-00,E07000134,2021,660.2166799016402
nz-2045_hp-00,E07000134,2023,580.8272097404291
nz-2045_hp-00,E07000134,2025,520.5274669324275
nz-2045_hp-00,E07000134,2030,519.2361592329501
nz-2045_hp-00,E07000134,2035,511.5795986806514
nz-2045_hp-00,E07000134,2040,496.4029622542851
nz-2045_hp-00,E07000134,2045,469.55929995433553
nz-2045_hp-00,E07000134,2050,482.53141456448014
nz-2045_hp-00,E07000134,2055,441.79861321698047
nz-2045_hp-00,E07000134,2060,539.2726239508042
nz-2045_hp-00,E07000135,2015,386.5796997583864
nz-2045_hp-00,E07000135,2021,517.8868134178622
nz-2045_hp-00,E07000135,2023,456.68149249388097
nz-2045_hp-00,E07000135,2025,406.92456487175167
nz-2045_hp-00,E07000135,2030,409.4365317146951
nz-2045_hp-00,E07000135,2035,426.0113645753256
nz-2045_hp-00,E07000135,2040,433.3677306712266
nz-2045_hp-00,E07000135,2045,436.96562428025175
nz-2045_hp-00,E07000135,2050,444.45639387738356
nz-2045_hp-00,E07000135,2055,440.33023669486965
nz-2045_hp-00,E07000135,2060,552.9979147255999
nz-2045_hp-00,E07000136,2015,589.619920425515
nz-2045_hp-00,E07000136,2021,767.300946288028
nz-2045_hp-00,E07000136,2023,698.4683907502073
nz-2045_hp-00,E07000136,2025,606.7913890295537
nz-2045_hp-00,E07000136,2030,610.9742747156052
nz-2045_hp-00,E07000136,2035,577.7135016567245
nz-2045_hp-00,E07000136,2040,521.4527755130903
nz-2045_hp-00,E07000136,2045,456.0890183777895
nz-2045_hp-00,E07000136,2050,472.74306705344765
nz-2045_hp-00,E07000136,2055,457.2578781307516
nz-2045_hp-00,E07000136,2060,676.7729940253432
nz-2045_hp-00,E07000137,2015,701.1068746853082
nz-2045_hp-00,E07000137,2021,916.580864541997
nz-2045_hp-00,E07000137,2023,858.0106376718328
nz-2045_hp-00,E07000137,2025,747.2944407238958
nz-2045_hp-00,E07000137,2030,775.787932760903
nz-2045_hp-00,E07000137,2035,716.4122439598946
nz-2045_hp-00,E07000137,2040,597.4731960300849
nz-2045_hp-00,E07000137,2045,462.50490375542444
nz-2045_hp-00,E07000137,2050,471.1570377444436
nz-2045_hp-00,E07000137,2055,445.42509024057694
nz-2045_hp-00,E07000137,2060,855.1219644320136
nz-2045_hp-00,E07000138,2015,414.81134877079774
nz-2045_hp-00,E07000138,2021,557.441699793879
nz-2045_hp-00,E07000138,2023,488.5489302843991
nz-2045_hp-00,E07000138,2025,436.7095523542552
nz-2045_hp-00,E07000138,2030,440.0138394706338
nz-2045_hp-00,E07000138,2035,455.4145579054349
nz-2045_hp-00,E07000138,2040,461.4992881593801
nz-2045_hp-00,E07000138,2045,454.1597311249961
nz-2045_hp-00,E07000138,2050,463.598974662332
nz-2045_hp-00,E07000138,2055,452.72927565661575
nz-2045_hp-00,E07000138,2060,555.5170454008667
nz-2045_hp-00,E07000139,2015,606.0788711725431
nz-2045_hp-00,E07000139,2021,788.6479157709141
nz-2045_hp-00,E07000139,2023,729.576320744615
nz-2045_hp-00,E07000139,2025,639.7545752788981
nz-2045_hp-00,E07000139,2030,652.0062221003062
nz-2045_hp-00,E07000139,2035,606.9393207072754
nz-2045_hp-00,E07000139,2040,510.6310283044884
nz-2045_hp-00,E07000139,2045,420.637963739866
nz-2045_hp-00,E07000139,2050,431.41865973930584
nz-2045_hp-00,E07000139,2055,425.33509983438853
nz-2045_hp-00,E07000139,2060,598.6301455828681
nz-2045_hp-00,E07000140,2015,655.416900721029
nz-2045_hp-00,E07000140,2021,848.6361486016345
nz-2045_hp-00,E07000140,2023,779.1763876112614
nz-2045_hp-00,E07000140,2025,678.4736018549239
nz-2045_hp-00,E07000140,2030,687.3547615267765
nz-2045_hp-00,E07000140,2035,632.3841571456812
nz-2045_hp-00,E07000140,2040,537.2011223337803
nz-2045_hp-00,E07000140,2045,445.31720305494184
nz-2045_hp-00,E07000140,2050,449.8182082186961
nz-2045_hp-00,E07000140,2055,442.9792632117843
nz-2045_hp-00,E07000140,2060,615.210074378962
nz-2045_hp-00,E07000141,2015,611.4643570594022
nz-2045_hp-00,E07000141,2021,793.4631652443525
nz-2045_hp-00,E07000141,2023,727.3152285185372
nz-2045_hp-00,E07000141,2025,640.5264151544004
nz-2045_hp-00,E07000141,2030,652.5729852794502
nz-2045_hp-00,E07000141,2035,617.4798258115948
nz-2045_hp-00,E07000141,2040,543.3794781850032
nz-2045_hp-00,E07000141,2045,456.38303312899893
nz-2045_hp-00,E07000141,2050,474.4179497454353
nz-2045_hp-00,E07000141,2055,453.4033952158676
nz-2045_hp-00,E07000141,2060,639.6009867854832
nz-2045_hp-00,E07000142,2015,782.7058967455724
nz-2045_hp-00,E07000142,2021,1008.2659632101904
nz-2045_hp-00,E07000142,2023,944.9768694953596
nz-2045_hp-00,E07000142,2025,826.4477823919078
nz-2045_hp-00,E07000142,2030,845.4031992305684
nz-2045_hp-00,E07000142,2035,767.3796633369855
nz-2045_hp-00,E07000142,2040,610.8853355740594
nz-2045_hp-00,E07000142,2045,456.4142367042921
nz-2045_hp-00,E07000142,2050,468.10575662108505
nz-2045_hp-00,E07000142,2055,468.60137560101225
nz-2045_hp-00,E07000142,2060,678.9385568181152
nz-2045_hp-00,E07000143,2015,644.4544997433578
nz-2045_hp-00,E07000143,2021,838.3554334032997
nz-2045_hp-00,E07000143,2023,783.8808686955605
nz-2045_hp-00,E07000143,2025,677.237911972767
nz-2045_hp-00,E07000143,2030,691.5054405829973
nz-2045_hp-00,E07000143,2035,639.5126245529839
nz-2045_hp-00,E07000143,2040,527.7482719572021
nz-2045_hp-00,E07000143,2045,428.8269054565328
nz-2045_hp-00,E07000143,2050,440.88814277977156
nz-2045_hp-00,E07000143,2055,413.7183228058485
nz-2045_hp-00,E07000143,2060,566.0396619034569
nz-2045_hp-00,E07000144,2015,508.86396506433977
nz-2045_hp-00,E07000144,2021,657.2870723446657
nz-2045_hp-00,E07000144,2023,603.2409044992316
nz-2045_hp-00,E07000144,2025,528.7747219091033
nz-2045_hp-00,E07000144,2030,534.057725327562
nz-2045_hp-00,E07000144,2035,507.0295016022285
nz-2045_hp-00,E07000144,2040,450.28585488191794
nz-2045_hp-00,E07000144,2045,419.3948692745373
nz-2045_hp-00,E07000144,2050,398.55658522468485
nz-2045_hp-00,E07000144,2055,385.89836183579587
nz-2045_hp-00,E07000144,2060,519.5086164285887
nz-2045_hp-00,E07000145,2015,438.6675576010792
nz-2045_hp-00,E07000145,2021,566.5782159832657
nz-2045_hp-00,E07000145,2023,510.5645292153311
nz-2045_hp-00,E07000145,2025,451.7161925781501
nz-2045_hp-00,E07000145,2030,450.6061573966938
nz-2045_hp-00,E07000145,2035,443.7277793215726
nz-2045_hp-00,E07000145,2040,430.45020402047516
nz-2045_hp-00,E07000145,2045,409.12648948236415
nz-2045_hp-00,E07000145,2050,413.588062533429
nz-2045_hp-00,E07000145,2055,406.3341489538766
nz-2045_hp-00,E07000145,2060,578.0198594246406
nz-2045_hp-00,E07000146,2015,637.4921971965504
nz-2045_hp-00,E07000146,2021,837.708316502461
nz-2045_hp-00,E07000146,2023,793.604399092214
nz-2045_hp-00,E07000146,2025,680.8765058278336
nz-2045_hp-00,E07000146,2030,694.5877565420315
nz-2045_hp-00,E07000146,2035,646.8860558418522
nz-2045_hp-00,E07000146,2040,535.7631619840139
nz-2045_hp-00,E07000146,2045,463.1304424232645
nz-2045_hp-00,E07000146,2050,444.10232346914813
nz-2045_hp-00,E07000146,2055,435.7687861433194
nz-2045_hp-00,E07000146,2060,638.0729538634032
nz-2045_hp-00,E07000147,2015,555.0831368680851
nz-2045_hp-00,E07000147,2021,748.043161049518
nz-2045_hp-00,E07000147,2023,698.8379940849434
nz-2045_hp-00,E07000147,2025,587.513464343713
nz-2045_hp-00,E07000147,2030,612.6206930658794
nz-2045_hp-00,E07000147,2035,578.173670553127
nz-2045_hp-00,E07000147,2040,507.7027286431603
nz-2045_hp-00,E07000147,2045,425.07792629656836
nz-2045_hp-00,E07000147,2050,418.60470721667656
nz-2045_hp-00,E07000147,2055,400.07795446643115
nz-2045_hp-00,E07000147,2060,509.51532386507984
nz-2045_hp-00,E07000148,2015,389.28674918462707
nz-2045_hp-00,E07000148,2021,524.7977075863874
nz-2045_hp-00,E07000148,2023,456.60018230633756
nz-2045_hp-00,E07000148,2025,409.0280008315879
nz-2045_hp-00,E07000148,2030,412.23491762586684
nz-2045_hp-00,E07000148,2035,424.99450526625554
nz-2045_hp-00,E07000148,2040,441.0185642256906
nz-2045_hp-00,E07000148,2045,430.73934884179755
nz-2045_hp-00,E07000148,2050,433.0458194719182
nz-2045_hp-00,E07000148,2055,421.2475133658413
nz-2045_hp-00,E07000148,2060,515.6581636273463
nz-2045_hp-00,E07000149,2015,524.7329521807096
nz-2045_hp-00,E07000149,2021,678.4948062277336
nz-2045_hp-00,E07000149,2023,628.5561625205188
nz-2045_hp-00,E07000149,2025,545.1439500217442
nz-2045_hp-00,E07000149,2030,553.2530485557292
nz-2045_hp-00,E07000149,2035,517.9729498482534
nz-2045_hp-00,E07000149,2040,451.05716469520644
nz-2045_hp-00,E07000149,2045,383.0823889816831
nz-2045_hp-00,E07000149,2050,383.915279509684
nz-2045_hp-00,E07000149,2055,375.2575349039414
nz-2045_hp-00,E07000149,2060,507.6538833671408
nz-2045_hp-00,E07000170,2015,445.69625696430353
nz-2045_hp-00,E07000170,2021,584.3323167477804
nz-2045_hp-00,E07000170,2023,505.5405985495391
nz-2045_hp-00,E07000170,2025,453.5187512479006
nz-2045_hp-00,E07000170,2030,453.20157873738776
nz-2045_hp-00,E07000170,2035,464.08970782158434
nz-2045_hp-00,E07000170,2040,469.65845393434256
nz-2045_hp-00,E07000170,2045,457.5081403744893
nz-2045_hp-00,E07000170,2050,464.41801484909695
nz-2045_hp-00,E07000170,2055,454.41333526375377
nz-2045_hp-00,E07000170,2060,579.0761872395971
nz-2045_hp-00,E07000171,2015,600.5421680587011
nz-2045_hp-00,E07000171,2021,778.5516321546171
nz-2045_hp-00,E07000171,2023,709.2583241741413
nz-2045_hp-00,E07000171,2025,627.7400006478779
nz-2045_hp-00,E07000171,2030,638.9027643306968
nz-2045_hp-00,E07000171,2035,611.8392526612988
nz-2045_hp-00,E07000171,2040,549.2868433796955
nz-2045_hp-00,E07000171,2045,465.3573652581815
nz-2045_hp-00,E07000171,2050,470.1153109785382
nz-2045_hp-00,E07000171,2055,455.15258235761905
nz-2045_hp-00,E07000171,2060,667.1344476357834
nz-2045_hp-00,E07000172,2015,416.6426209771123
nz-2045_hp-00,E07000172,2021,553.8663444555041
nz-2045_hp-00,E07000172,2023,487.30981981090815
nz-2045_hp-00,E07000172,2025,433.8007598826558
nz-2045_hp-00,E07000172,2030,436.74356900681397
nz-2045_hp-00,E07000172,2035,446.2106798196139
nz-2045_hp-00,E07000172,2040,452.80526023183813
nz-2045_hp-00,E07000172,2045,434.25253721520806
nz-2045_hp-00,E07000172,2050,445.9196836938015
nz-2045_hp-00,E07000172,2055,433.34246642764384
nz-2045_hp-00,E07000172,2060,581.9069348283815
nz-2045_hp-00,E07000173,2015,424.7265612173681
nz-2045_hp-00,E07000173,2021,559.5164740075372
nz-2045_hp-00,E07000173,2023,497.39944241754154
nz-2045_hp-00,E07000173,2025,440.4214929230527
nz-2045_hp-00,E07000173,2030,442.76761479263644
nz-2045_hp-00,E07000173,2035,447.6800099125801
nz-2045_hp-00,E07000173,2040,447.58799872176763
nz-2045_hp-00,E07000173,2045,426.66822072776307
nz-2045_hp-00,E07000173,2050,425.82862714001294
nz-2045_hp-00,E07000173,2055,416.1710352228398
nz-2045_hp-00,E07000173,2060,539.7842607044914
