RUN,TECHNOLOGY,YEAR,VALUE
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2023,0.0
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2025,0.0
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2030,0.164638883086779
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2035,0.17074963635397844
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2040,0.2515883716051652
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2045,0.29093781733695595
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2050,0.2816002352123557
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2055,0.3710463213926057
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ASHP,2023,0.0
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ASHP,2025,0.0
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ASHP,2030,0.0011637509183365757
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ASHP,2035,0.21452985388469997
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ASHP,2040,0.25514346930171916
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ASHP,2045,0.2854460069785005
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ASHP,2050,0.3332712757297238
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ASHP,2055,0.37065811647878494
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2023,0.0
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2025,0.0
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2030,0.00463462751504772
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2035,0.2146065557343217
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2040,0.2551434712712664
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2045,0.2874674885217183
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2050,0.3312237050935272
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2055,0.37119055991561484
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2023,0.0
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2025,0.0
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2030,0.15175356491496475
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2035,0.13325656729750487
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2040,0.25379481574737467
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2045,0.2883891173887363
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2050,0.31955849548367476
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2055,0.37112028025475935
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2023,0.0
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2025,0.0
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2030,0.15728360929671628
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2035,0.14451368812364332
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2040,0.25270779150083555
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2045,0.29152988958258774
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2050,0.310180678354287
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2055,0.37228737821087393
