REGION,PROPERTY_TYPE,YEAR,VALUE
E09000013,Flats,2040,79095.2
E09000013,Flats,2045,80684.6
E09000013,Flats,2050,82341.2
E09000013,Flats,2055,84040.4
E09000013,Flats,2060,85075.0
E09000013,Semi-detached,2015,1648.5
E09000013,Semi-detached,2021,1665.0
E09000013,Semi-detached,2023,1692.0
E09000013,Semi-detached,2025,1740.0
E09000013,Semi-detached,2030,1799.0
E09000013,Semi-detached,2035,1846.8
E09000013,Semi-detached,2040,1894.0
E09000013,Semi-detached,2045,1939.0
E09000013,Semi-detached,2050,1973.8
E09000013,Semi-detached,2055,2009.8
E09000013,Semi-detached,2060,2033.0
E09000013,Terraced,2015,19500.666666666668
E09000013,Terraced,2021,19777.0
E09000013,Terraced,2023,20090.0
E09000013,Terraced,2025,20573.0
E09000013,Terraced,2030,21239.0
E09000013,Terraced,2035,21896.6
E09000013,Terraced,2040,22405.6
E09000013,Terraced,2045,22852.6
E09000013,Terraced,2050,23325.0
E09000013,Terraced,2055,23804.2
E09000013,Terraced,2060,24091.0
E09000014,Detached,2015,1048.1666666666667
E09000014,Detached,2021,1060.5
E09000014,Detached,2023,1076.5
E09000014,Detached,2025,1105.4
E09000014,Detached,2030,1148.4
E09000014,Detached,2035,1170.2
E09000014,Detached,2040,1198.6
E09000014,Detached,2045,1241.4
E09000014,Detached,2050,1263.0
E09000014,Detached,2055,1283.8
E09000014,Detached,2060,1297.0
E09000014,Flats,2015,67179.83333333333
E09000014,Flats,2021,69305.5
E09000014,Flats,2023,70359.5
E09000014,Flats,2025,71993.2
E09000014,Flats,2030,74198.8
E09000014,Flats,2035,76283.0
E09000014,Flats,2040,78161.2
E09000014,Flats,2045,79973.2
E09000014,Flats,2050,81851.8
E09000014,Flats,2055,83770.2
E09000014,Flats,2060,84942.0
E09000014,Semi-detached,2015,5013.666666666667
E09000014,Semi-detached,2021,5061.0
E09000014,Semi-detached,2023,5146.0
E09000014,Semi-detached,2025,5269.2
E09000014,Semi-detached,2030,5443.2
E09000014,Semi-detached,2035,5580.6
E09000014,Semi-detached,2040,5723.2
E09000014,Semi-detached,2045,5867.6
E09000014,Semi-detached,2050,6002.0
E09000014,Semi-detached,2055,6136.6
E09000014,Semi-detached,2060,6211.0
E09000014,Terraced,2015,35413.333333333336
E09000014,Terraced,2021,35700.0
E09000014,Terraced,2023,36269.0
E09000014,Terraced,2025,37095.0
E09000014,Terraced,2030,38208.0
E09000014,Terraced,2035,39282.0
E09000014,Terraced,2040,40248.4
E09000014,Terraced,2045,41177.2
E09000014,Terraced,2050,42151.6
E09000014,Terraced,2055,43149.2
E09000014,Terraced,2060,43739.0
E09000015,Detached,2015,7786.833333333333
E09000015,Detached,2021,7791.0
E09000015,Detached,2023,7878.0
E09000015,Detached,2025,8005.6
E09000015,Detached,2030,8191.0
E09000015,Detached,2035,8361.8
E09000015,Detached,2040,8502.4
E09000015,Detached,2045,8648.8
E09000015,Detached,2050,8820.0
E09000015,Detached,2055,8980.6
E09000015,Detached,2060,9078.0
E09000015,Flats,2015,31372.5
E09000015,Flats,2021,33903.0
E09000015,Flats,2023,34289.5
E09000015,Flats,2025,34853.0
E09000015,Flats,2030,35599.6
E09000015,Flats,2035,36334.2
E09000015,Flats,2040,37000.8
E09000015,Flats,2045,37655.8
E09000015,Flats,2050,38334.4
E09000015,Flats,2055,39024.2
E09000015,Flats,2060,39440.0
E09000015,Semi-detached,2015,31938.833333333332
E09000015,Semi-detached,2021,31950.0
E09000015,Semi-detached,2023,32321.5
E09000015,Semi-detached,2025,32842.0
E09000015,Semi-detached,2030,33553.4
E09000015,Semi-detached,2035,34236.4
E09000015,Semi-detached,2040,34868.2
E09000015,Semi-detached,2045,35490.4
E09000015,Semi-detached,2050,36130.0
E09000015,Semi-detached,2055,36778.8
E09000015,Semi-detached,2060,37168.0
E09000015,Terraced,2015,19925.666666666668
E09000015,Terraced,2021,20137.0
E09000015,Terraced,2023,20381.0
E09000015,Terraced,2025,20701.8
E09000015,Terraced,2030,21152.8
E09000015,Terraced,2035,21591.4
E09000015,Terraced,2040,21977.2
E09000015,Terraced,2045,22370.8
E09000015,Terraced,2050,22776.6
E09000015,Terraced,2055,23186.2
E09000015,Terraced,2060,23433.0
E09000016,Detached,2015,7058.0
E09000016,Detached,2021,7157.5
E09000016,Detached,2023,7268.5
E09000016,Detached,2025,7467.0
E09000016,Detached,2030,7743.0
E09000016,Detached,2035,8015.8
E09000016,Detached,2040,8282.4
E09000016,Detached,2045,8540.2
E09000016,Detached,2050,8826.6
E09000016,Detached,2055,9122.4
E09000016,Detached,2060,9274.0
E09000016,Flats,2015,24808.833333333332
E09000016,Flats,2021,25949.0
E09000016,Flats,2023,26340.0
E09000016,Flats,2025,27008.8
E09000016,Flats,2030,27979.0
E09000016,Flats,2035,28967.4
E09000016,Flats,2040,29944.4
E09000016,Flats,2045,30922.0
E09000016,Flats,2050,31938.6
E09000016,Flats,2055,32989.2
E09000016,Flats,2060,33623.0
E09000016,Semi-detached,2015,41487.166666666664
E09000016,Semi-detached,2021,42094.0
E09000016,Semi-detached,2023,42700.0
E09000016,Semi-detached,2025,43773.6
E09000016,Semi-detached,2030,45350.6
E09000016,Semi-detached,2035,46969.0
E09000016,Semi-detached,2040,48549.2
E09000016,Semi-detached,2045,50135.0
E09000016,Semi-detached,2050,51773.2
E09000016,Semi-detached,2055,53480.4
E09000016,Semi-detached,2060,54536.0
E09000016,Terraced,2015,30939.0
E09000016,Terraced,2021,31456.5
E09000016,Terraced,2023,31916.0
E09000016,Terraced,2025,32718.6
E09000016,Terraced,2030,33898.4
E09000016,Terraced,2035,35105.0
E09000016,Terraced,2040,36290.0
E09000016,Terraced,2045,37468.6
E09000016,Terraced,2050,38695.2
E09000016,Terraced,2055,39973.0
E09000016,Terraced,2060,40752.0
E09000017,Detached,2015,10045.166666666666
E09000017,Detached,2021,10187.0
E09000017,Detached,2023,10359.0
E09000017,Detached,2025,10622.4
E09000017,Detached,2030,10947.8
E09000017,Detached,2035,11215.6
E09000017,Detached,2040,11458.0
E09000017,Detached,2045,11715.8
E09000017,Detached,2050,11960.8
E09000017,Detached,2055,12195.2
E09000017,Detached,2060,12349.0
E09000017,Flats,2015,33703.666666666664
E09000017,Flats,2021,36470.5
E09000017,Flats,2023,37081.0
E09000017,Flats,2025,37985.2
E09000017,Flats,2030,39118.6
E09000017,Flats,2035,40118.0
E09000017,Flats,2040,40997.2
E09000017,Flats,2045,41862.0
E09000017,Flats,2050,42747.4
E09000017,Flats,2055,43641.0
E09000017,Flats,2060,44189.0
E09000017,Semi-detached,2015,37588.166666666664
E09000017,Semi-detached,2021,38052.5
E09000017,Semi-detached,2023,38704.5
E09000017,Semi-detached,2025,39621.4
E09000017,Semi-detached,2030,40793.8
E09000017,Semi-detached,2035,41849.2
E09000017,Semi-detached,2040,42769.4
E09000017,Semi-detached,2045,43663.6
E09000017,Semi-detached,2050,44590.8
E09000017,Semi-detached,2055,45528.0
E09000017,Semi-detached,2060,46098.0
E09000017,Terraced,2015,29499.333333333332
E09000017,Terraced,2021,29966.0
E09000017,Terraced,2023,30483.0
E09000017,Terraced,2025,31217.6
E09000017,Terraced,2030,32140.8
E09000017,Terraced,2035,32955.2
E09000017,Terraced,2040,33690.4
E09000017,Terraced,2045,34403.2
E09000017,Terraced,2050,35128.8
E09000017,Terraced,2055,35855.6
E09000017,Terraced,2060,36305.0
E09000018,Detached,2015,2247.3333333333335
E09000018,Detached,2021,2272.0
E09000018,Detached,2023,2311.5
E09000018,Detached,2025,2366.6
E09000018,Detached,2030,2438.0
E09000018,Detached,2035,2480.0
E09000018,Detached,2040,2514.6
E09000018,Detached,2045,2552.8
E09000018,Detached,2050,2626.8
E09000018,Detached,2055,2669.4
E09000018,Detached,2060,2665.0
E09000018,Flats,2015,46243.166666666664
E09000018,Flats,2021,49542.5
E09000018,Flats,2023,50229.0
E09000018,Flats,2025,51214.6
E09000018,Flats,2030,52484.6
E09000018,Flats,2035,53629.0
E09000018,Flats,2040,54607.4
E09000018,Flats,2045,55554.4
E09000018,Flats,2050,56512.8
E09000018,Flats,2055,57499.4
E09000018,Flats,2060,58087.0
E09000018,Semi-detached,2015,24726.666666666668
E09000018,Semi-detached,2021,24907.5
E09000018,Semi-detached,2023,25233.5
E09000018,Semi-detached,2025,25733.4
E09000018,Semi-detached,2030,26372.2
E09000018,Semi-detached,2035,26943.4
E09000018,Semi-detached,2040,27433.0
E09000018,Semi-detached,2045,27912.8
E09000018,Semi-detached,2050,28398.8
E09000018,Semi-detached,2055,28898.4
E09000018,Semi-detached,2060,29185.0
E09000018,Terraced,2015,28823.5
E09000018,Terraced,2021,29158.5
E09000018,Terraced,2023,29552.5
E09000018,Terraced,2025,30123.0
E09000018,Terraced,2030,30873.2
E09000018,Terraced,2035,31548.8
E09000018,Terraced,2040,32122.8
E09000018,Terraced,2045,32684.2
E09000018,Terraced,2050,33245.4
E09000018,Terraced,2055,33830.4
E09000018,Terraced,2060,34171.0
E09000019,Detached,2015,134.0
E09000019,Detached,2021,134.0
E09000019,Detached,2023,135.0
E09000019,Detached,2025,141.6
E09000019,Detached,2030,146.8
E09000019,Detached,2035,148.2
E09000019,Detached,2040,155.8
E09000019,Detached,2045,160.0
E09000019,Detached,2050,160.2
E09000019,Detached,2055,163.4
E09000019,Detached,2060,172.0
E09000019,Flats,2015,91452.0
E09000019,Flats,2021,94555.5
E09000019,Flats,2023,95984.5
E09000019,Flats,2025,98190.0
E09000019,Flats,2030,101426.8
E09000019,Flats,2035,104825.4
E09000019,Flats,2040,107505.4
E09000019,Flats,2045,109897.0
E09000019,Flats,2050,112415.6
E09000019,Flats,2055,114994.4
E09000019,Flats,2060,116573.0
E09000019,Semi-detached,2015,1002.8333333333334
E09000019,Semi-detached,2021,1021.5
E09000019,Semi-detached,2023,1038.0
E09000019,Semi-detached,2025,1070.4
E09000019,Semi-detached,2030,1106.6
E09000019,Semi-detached,2035,1136.2
E09000019,Semi-detached,2040,1172.4
E09000019,Semi-detached,2045,1203.0
E09000019,Semi-detached,2050,1222.8
E09000019,Semi-detached,2055,1247.0
E09000019,Semi-detached,2060,1281.0
E09000019,Terraced,2015,14992.166666666666
E09000019,Terraced,2021,15242.0
E09000019,Terraced,2023,15486.5
E09000019,Terraced,2025,15838.2
E09000019,Terraced,2030,16347.0
E09000019,Terraced,2035,16893.4
E09000019,Terraced,2040,17318.8
E09000019,Terraced,2045,17704.0
E09000019,Terraced,2050,18110.2
E09000019,Terraced,2055,18529.2
E09000019,Terraced,2060,18781.0
E09000020,Detached,2015,425.3333333333333
E09000020,Detached,2021,436.0
E09000020,Detached,2023,436.5
E09000020,Detached,2025,438.2
E09000020,Detached,2030,446.4
E09000020,Detached,2035,463.4
E09000020,Detached,2040,471.8
E09000020,Detached,2045,475.6
E09000020,Detached,2050,477.0
E09000020,Detached,2055,479.4
E09000020,Detached,2060,479.0
E09000020,Flats,2015,74979.66666666667
E09000020,Flats,2021,75376.0
E09000020,Flats,2023,75702.5
E09000020,Flats,2025,76308.0
E09000020,Flats,2030,77534.8
E09000020,Flats,2035,78949.4
E09000020,Flats,2040,80052.8
E09000020,Flats,2045,81033.2
E09000020,Flats,2050,82047.6
E09000020,Flats,2055,83081.6
E09000020,Flats,2060,83707.0
E09000020,Semi-detached,2015,804.0
E09000020,Semi-detached,2021,793.0
E09000020,Semi-detached,2023,794.5
E09000020,Semi-detached,2025,800.8
E09000020,Semi-detached,2030,813.4
E09000020,Semi-detached,2035,838.2
E09000020,Semi-detached,2040,849.4
E09000020,Semi-detached,2045,857.2
E09000020,Semi-detached,2050,862.2
E09000020,Semi-detached,2055,871.8
E09000020,Semi-detached,2060,875.0
E09000020,Terraced,2015,12395.5
E09000020,Terraced,2021,12461.5
E09000020,Terraced,2023,12522.5
E09000020,Terraced,2025,12619.0
E09000020,Terraced,2030,12819.8
E09000020,Terraced,2035,13057.2
E09000020,Terraced,2040,13238.2
E09000020,Terraced,2045,13403.0
E09000020,Terraced,2050,13570.0
E09000020,Terraced,2055,13735.0
E09000020,Terraced,2060,13833.0
E09000021,Detached,2015,7460.0
E09000021,Detached,2021,7586.0
E09000021,Detached,2023,7710.5
E09000021,Detached,2025,7904.2
E09000021,Detached,2030,8150.6
E09000021,Detached,2035,8358.4
E09000021,Detached,2040,8535.4
E09000021,Detached,2045,8724.8
E09000021,Detached,2050,8901.0
E09000021,Detached,2055,9081.4
E09000021,Detached,2060,9195.0
E09000021,Flats,2015,26239.0
E09000021,Flats,2021,27597.0
E09000021,Flats,2023,28035.0
E09000021,Flats,2025,28738.6
E09000021,Flats,2030,29635.6
E09000021,Flats,2035,30410.6
E09000021,Flats,2040,31068.0
E09000021,Flats,2045,31712.8
E09000021,Flats,2050,32375.2
E09000021,Flats,2055,33048.0
E09000021,Flats,2060,33464.0
E09000021,Semi-detached,2015,19494.666666666668
E09000021,Semi-detached,2021,19699.5
E09000021,Semi-detached,2023,19996.5
E09000021,Semi-detached,2025,20492.0
E09000021,Semi-detached,2030,21135.0
E09000021,Semi-detached,2035,21696.8
E09000021,Semi-detached,2040,22157.0
E09000021,Semi-detached,2045,22626.8
E09000021,Semi-detached,2050,23089.2
E09000021,Semi-detached,2055,23571.8
E09000021,Semi-detached,2060,23867.0
E09000021,Terraced,2015,13796.833333333334
E09000021,Terraced,2021,14037.0
E09000021,Terraced,2023,14258.0
E09000021,Terraced,2025,14613.2
E09000021,Terraced,2030,15073.0
E09000021,Terraced,2035,15462.8
E09000021,Terraced,2040,15792.0
E09000021,Terraced,2045,16125.0
E09000021,Terraced,2050,16456.0
E09000021,Terraced,2055,16802.4
E09000021,Terraced,2060,17015.0
E09000022,Detached,2015,1288.8333333333333
E09000022,Detached,2021,1282.0
E09000022,Detached,2023,1296.0
E09000022,Detached,2025,1324.6
E09000022,Detached,2030,1376.6
E09000022,Detached,2035,1400.6
E09000022,Detached,2040,1437.2
E09000022,Detached,2045,1485.4
E09000022,Detached,2050,1509.8
E09000022,Detached,2055,1548.2
E09000022,Detached,2060,1594.0
E09000022,Flats,2015,107424.0
E09000022,Flats,2021,111508.0
E09000022,Flats,2023,112859.5
E09000022,Flats,2025,114741.0
E09000022,Flats,2030,117631.8
E09000022,Flats,2035,121220.8
E09000022,Flats,2040,124451.6
E09000022,Flats,2045,127405.6
E09000022,Flats,2050,130506.4
E09000022,Flats,2055,133686.8
E09000022,Flats,2060,135635.0
E09000022,Semi-detached,2015,6930.166666666667
E09000022,Semi-detached,2021,6990.0
E09000022,Semi-detached,2023,7066.0
E09000022,Semi-detached,2025,7191.6
E09000022,Semi-detached,2030,7382.8
E09000022,Semi-detached,2035,7597.4
E09000022,Semi-detached,2040,7802.0
E09000022,Semi-detached,2045,7991.0
E09000022,Semi-detached,2050,8176.2
E09000022,Semi-detached,2055,8381.6
E09000022,Semi-detached,2060,8520.0
E09000022,Terraced,2015,25647.166666666668
E09000022,Terraced,2021,25836.0
E09000022,Terraced,2023,26129.0
E09000022,Terraced,2025,26573.2
E09000022,Terraced,2030,27248.6
E09000022,Terraced,2035,28078.4
E09000022,Terraced,2040,28826.4
E09000022,Terraced,2045,29513.8
E09000022,Terraced,2050,30228.8
E09000022,Terraced,2055,30968.0
E09000022,Terraced,2060,31422.0
E09000023,Detached,2015,1568.3333333333333
E09000023,Detached,2021,1591.0
E09000023,Detached,2023,1619.5
E09000023,Detached,2025,1702.8
E09000023,Detached,2030,1747.8
E09000023,Detached,2035,1820.8
E09000023,Detached,2040,1878.2
E09000023,Detached,2045,1917.6
E09000023,Detached,2050,1992.6
E09000023,Detached,2055,2039.6
E09000023,Detached,2060,2064.0
E09000023,Flats,2015,74099.16666666667
E09000023,Flats,2021,78462.0
E09000023,Flats,2023,80018.5
E09000023,Flats,2025,82432.8
E09000023,Flats,2030,85592.8
E09000023,Flats,2035,88645.0
E09000023,Flats,2040,91367.8
E09000023,Flats,2045,94011.2
E09000023,Flats,2050,96764.4
E09000023,Flats,2055,99597.2
E09000023,Flats,2060,101336.0
E09000023,Semi-detached,2015,10072.666666666666
E09000023,Semi-detached,2021,10198.5
E09000023,Semi-detached,2023,10412.0
E09000023,Semi-detached,2025,10737.2
E09000023,Semi-detached,2030,11133.8
E09000023,Semi-detached,2035,11530.4
E09000023,Semi-detached,2040,11882.0
E09000023,Semi-detached,2045,12220.4
E09000023,Semi-detached,2050,12578.6
E09000023,Semi-detached,2055,12946.2
E09000023,Semi-detached,2060,13159.0
E09000023,Terraced,2015,40751.0
E09000023,Terraced,2021,41465.0
E09000023,Terraced,2023,42276.5
E09000023,Terraced,2025,43528.4
E09000023,Terraced,2030,45203.4
E09000023,Terraced,2035,46818.2
E09000023,Terraced,2040,48263.8
E09000023,Terraced,2045,49648.4
E09000023,Terraced,2050,51107.8
E09000023,Terraced,2055,52605.6
E09000023,Terraced,2060,53515.0
E09000024,Detached,2015,3068.1666666666665
E09000024,Detached,2021,3067.0
E09000024,Detached,2023,3087.5
E09000024,Detached,2025,3127.0
E09000024,Detached,2030,3205.2
E09000024,Detached,2035,3282.4
E09000024,Detached,2040,3339.2
E09000024,Detached,2045,3395.8
E09000024,Detached,2050,3469.6
E09000024,Detached,2055,3554.2
E09000024,Detached,2060,3596.0
E09000024,Flats,2015,33541.5
E09000024,Flats,2021,34628.0
E09000024,Flats,2023,34926.5
E09000024,Flats,2025,35414.8
E09000024,Flats,2030,36122.6
E09000024,Flats,2035,36891.0
E09000024,Flats,2040,37625.6
E09000024,Flats,2045,38377.0
E09000024,Flats,2050,39138.0
E09000024,Flats,2055,39915.4
E09000024,Flats,2060,40391.0
E09000024,Semi-detached,2015,10259.666666666666
E09000024,Semi-detached,2021,10326.5
E09000024,Semi-detached,2023,10415.5
E09000024,Semi-detached,2025,10554.8
E09000024,Semi-detached,2030,10767.2
E09000024,Semi-detached,2035,10994.2
E09000024,Semi-detached,2040,11212.8
E09000024,Semi-detached,2045,11430.4
E09000024,Semi-detached,2050,11649.4
E09000024,Semi-detached,2055,11888.0
E09000024,Semi-detached,2060,12043.0
E09000024,Terraced,2015,37425.333333333336
E09000024,Terraced,2021,37575.0
E09000024,Terraced,2023,37896.0
E09000024,Terraced,2025,38432.6
E09000024,Terraced,2030,39202.4
E09000024,Terraced,2035,40033.2
E09000024,Terraced,2040,40832.6
E09000024,Terraced,2045,41647.8
E09000024,Terraced,2050,42472.8
E09000024,Terraced,2055,43319.6
E09000024,Terraced,2060,43827.0
E09000025,Detached,2015,495.6666666666667
E09000025,Detached,2021,500.5
E09000025,Detached,2023,510.0
E09000025,Detached,2025,542.2
E09000025,Detached,2030,561.4
E09000025,Detached,2035,590.0
E09000025,Detached,2040,601.0
E09000025,Detached,2045,629.0
E09000025,Detached,2050,643.8
E09000025,Detached,2055,664.6
E09000025,Detached,2060,682.0
E09000025,Flats,2015,60359.0
E09000025,Flats,2021,67229.0
E09000025,Flats,2023,69047.5
E09000025,Flats,2025,71649.8
E09000025,Flats,2030,74952.8
E09000025,Flats,2035,77926.8
E09000025,Flats,2040,80524.6
E09000025,Flats,2045,83027.4
E09000025,Flats,2050,85642.2
E09000025,Flats,2055,88340.0
E09000025,Flats,2060,89990.0
E09000025,Semi-detached,2015,2845.5
E09000025,Semi-detached,2021,2874.0
E09000025,Semi-detached,2023,2945.0
E09000025,Semi-detached,2025,3089.0
E09000025,Semi-detached,2030,3217.0
E09000025,Semi-detached,2035,3366.0
E09000025,Semi-detached,2040,3456.2
E09000025,Semi-detached,2045,3588.2
E09000025,Semi-detached,2050,3690.0
E09000025,Semi-detached,2055,3802.2
E09000025,Semi-detached,2060,3881.0
E09000025,Terraced,2015,50919.5
E09000025,Terraced,2021,51776.5
E09000025,Terraced,2023,53134.0
E09000025,Terraced,2025,55159.0
E09000025,Terraced,2030,57709.0
E09000025,Terraced,2035,60000.0
E09000025,Terraced,2040,61988.8
E09000025,Terraced,2045,63923.2
E09000025,Terraced,2050,65933.6
E09000025,Terraced,2055,68009.2
E09000025,Terraced,2060,69282.0
E09000026,Detached,2015,3521.6666666666665
E09000026,Detached,2021,3611.5
E09000026,Detached,2023,3682.0
E09000026,Detached,2025,3803.0
E09000026,Detached,2030,3933.6
E09000026,Detached,2035,4046.4
E09000026,Detached,2040,4189.4
E09000026,Detached,2045,4288.6
E09000026,Detached,2050,4389.6
E09000026,Detached,2055,4530.2
E09000026,Detached,2060,4614.0
E09000026,Flats,2015,34905.833333333336
E09000026,Flats,2021,36981.5
E09000026,Flats,2023,37680.0
E09000026,Flats,2025,38743.2
E09000026,Flats,2030,40130.0
E09000026,Flats,2035,41407.6
E09000026,Flats,2040,42569.8
E09000026,Flats,2045,43716.6
E09000026,Flats,2050,44908.6
E09000026,Flats,2055,46134.8
E09000026,Flats,2060,46890.0
E09000026,Semi-detached,2015,20900.5
E09000026,Semi-detached,2021,21144.0
E09000026,Semi-detached,2023,21543.0
E09000026,Semi-detached,2025,22158.0
E09000026,Semi-detached,2030,22957.6
E09000026,Semi-detached,2035,23683.6
E09000026,Semi-detached,2040,24353.8
E09000026,Semi-detached,2045,25004.8
E09000026,Semi-detached,2050,25680.4
E09000026,Semi-detached,2055,26389.6
E09000026,Semi-detached,2060,26823.0
E09000026,Terraced,2015,44512.166666666664
E09000026,Terraced,2021,45149.0
E09000026,Terraced,2023,45988.0
E09000026,Terraced,2025,47300.4
E09000026,Terraced,2030,48996.2
E09000026,Terraced,2035,50530.4
E09000026,Terraced,2040,51946.8
E09000026,Terraced,2045,53358.0
E09000026,Terraced,2050,54824.2
E09000026,Terraced,2055,56326.0
E09000026,Terraced,2060,57245.0
E09000027,Detached,2015,5682.5
E09000027,Detached,2021,5741.5
E09000027,Detached,2023,5845.0
E09000027,Detached,2025,5996.2
E09000027,Detached,2030,6185.8
E09000027,Detached,2035,6330.4
E09000027,Detached,2040,6473.0
E09000027,Detached,2045,6614.0
E09000027,Detached,2050,6753.6
E09000027,Detached,2055,6880.2
E09000027,Detached,2060,6970.0
E09000027,Flats,2015,34760.666666666664
E09000027,Flats,2021,35690.0
E09000027,Flats,2023,36274.5
E09000027,Flats,2025,37180.4
E09000027,Flats,2030,38315.4
E09000027,Flats,2035,39273.2
E09000027,Flats,2040,40125.8
E09000027,Flats,2045,40967.0
E09000027,Flats,2050,41828.4
E09000027,Flats,2055,42711.8
E09000027,Flats,2060,43245.0
E09000027,Semi-detached,2015,18697.833333333332
E09000027,Semi-detached,2021,18955.5
E09000027,Semi-detached,2023,19276.0
E09000027,Semi-detached,2025,19754.6
E09000027,Semi-detached,2030,20350.8
E09000027,Semi-detached,2035,20851.8
E09000027,Semi-detached,2040,21298.4
E09000027,Semi-detached,2045,21749.6
E09000027,Semi-detached,2050,22203.0
E09000027,Semi-detached,2055,22676.4
E09000027,Semi-detached,2060,22966.0
E09000027,Terraced,2015,24861.0
E09000027,Terraced,2021,25215.0
E09000027,Terraced,2023,25637.0
E09000027,Terraced,2025,26266.8
E09000027,Terraced,2030,27060.8
E09000027,Terraced,2035,27740.6
E09000027,Terraced,2040,28339.6
E09000027,Terraced,2045,28932.8
E09000027,Terraced,2050,29542.8
E09000027,Terraced,2055,30163.4
E09000027,Terraced,2060,30537.0
E09000028,Detached,2015,1089.5
E09000028,Detached,2021,1102.0
E09000028,Detached,2023,1122.0
E09000028,Detached,2025,1172.6
E09000028,Detached,2030,1207.6
E09000028,Detached,2035,1258.8
E09000028,Detached,2040,1293.8
E09000028,Detached,2045,1339.6
E09000028,Detached,2050,1375.2
E09000028,Detached,2055,1394.6
E09000028,Detached,2060,1427.0
E09000028,Flats,2015,109086.16666666667
E09000028,Flats,2021,115483.0
E09000028,Flats,2023,117780.5
E09000028,Flats,2025,121240.6
E09000028,Flats,2030,125929.0
E09000028,Flats,2035,130633.4
E09000028,Flats,2040,134772.6
E09000028,Flats,2045,138678.6
E09000028,Flats,2050,142781.8
E09000028,Flats,2055,146993.2
E09000028,Flats,2060,149582.0
E09000028,Semi-detached,2015,4463.0
E09000028,Semi-detached,2021,4548.0
E09000028,Semi-detached,2023,4638.0
E09000028,Semi-detached,2025,4792.2
E09000028,Semi-detached,2030,4966.4
E09000028,Semi-detached,2035,5154.4
E09000028,Semi-detached,2040,5312.2
E09000028,Semi-detached,2045,5477.0
E09000028,Semi-detached,2050,5639.0
E09000028,Semi-detached,2055,5774.4
E09000028,Semi-detached,2060,5893.0
E09000028,Terraced,2015,23052.333333333332
E09000028,Terraced,2021,23389.0
E09000028,Terraced,2023,23862.0
E09000028,Terraced,2025,24571.0
E09000028,Terraced,2030,25513.8
E09000028,Terraced,2035,26473.4
E09000028,Terraced,2040,27315.0
E09000028,Terraced,2045,28107.2
E09000028,Terraced,2050,28936.0
E09000028,Terraced,2055,29785.4
E09000028,Terraced,2060,30319.0
E09000029,Detached,2015,6954.5
E09000029,Detached,2021,7048.0
E09000029,Detached,2023,7158.0
E09000029,Detached,2025,7323.8
E09000029,Detached,2030,7531.6
E09000029,Detached,2035,7694.0
E09000029,Detached,2040,7867.0
E09000029,Detached,2045,8044.2
E09000029,Detached,2050,8197.2
E09000029,Detached,2055,8366.0
E09000029,Detached,2060,8468.0
E09000029,Flats,2015,30648.333333333332
E09000029,Flats,2021,32339.0
E09000029,Flats,2023,32805.5
E09000029,Flats,2025,33539.2
E09000029,Flats,2030,34475.2
E09000029,Flats,2035,35295.2
E09000029,Flats,2040,36058.0
E09000029,Flats,2045,36825.2
E09000029,Flats,2050,37601.4
E09000029,Flats,2055,38400.6
E09000029,Flats,2060,38886.0
E09000029,Semi-detached,2015,21159.666666666668
E09000029,Semi-detached,2021,21349.0
E09000029,Semi-detached,2023,21663.5
E09000029,Semi-detached,2025,22140.0
E09000029,Semi-detached,2030,22761.2
E09000029,Semi-detached,2035,23304.4
E09000029,Semi-detached,2040,23808.0
E09000029,Semi-detached,2045,24309.4
E09000029,Semi-detached,2050,24825.6
E09000029,Semi-detached,2055,25350.8
E09000029,Semi-detached,2060,25676.0
E09000029,Terraced,2015,24016.666666666668
E09000029,Terraced,2021,24487.0
E09000029,Terraced,2023,24845.0
E09000029,Terraced,2025,25395.4
E09000029,Terraced,2030,26104.6
E09000029,Terraced,2035,26720.8
E09000029,Terraced,2040,27307.8
E09000029,Terraced,2045,27886.0
E09000029,Terraced,2050,28470.8
E09000029,Terraced,2055,29074.2
E09000029,Terraced,2060,29435.0
E09000030,Detached,2015,66.66666666666667
E09000030,Detached,2021,70.0
E09000030,Detached,2023,77.0
E09000030,Detached,2025,79.8
E09000030,Detached,2030,85.4
E09000030,Detached,2035,91.0
E09000030,Detached,2040,95.2
E09000030,Detached,2045,98.0
E09000030,Detached,2050,105.0
E09000030,Detached,2055,107.8
E09000030,Detached,2060,112.0
E09000030,Flats,2015,112756.5
E09000030,Flats,2021,125174.0
E09000030,Flats,2023,130269.0
E09000030,Flats,2025,137770.4
E09000030,Flats,2030,147544.0
E09000030,Flats,2035,156321.0
E09000030,Flats,2040,163537.0
E09000030,Flats,2045,170407.4
E09000030,Flats,2050,177700.4
E09000030,Flats,2055,185307.6
E09000030,Flats,2060,190023.0
E09000030,Semi-detached,2015,495.3333333333333
E09000030,Semi-detached,2021,508.0
E09000030,Semi-detached,2023,543.0
E09000030,Semi-detached,2025,568.2
E09000030,Semi-detached,2030,609.8
E09000030,Semi-detached,2035,646.4
E09000030,Semi-detached,2040,676.4
E09000030,Semi-detached,2045,700.8
E09000030,Semi-detached,2050,739.0
E09000030,Semi-detached,2055,763.8
E09000030,Semi-detached,2060,789.0
E09000030,Terraced,2015,13872.5
E09000030,Terraced,2021,14364.5
E09000030,Terraced,2023,14951.0
E09000030,Terraced,2025,15802.2
E09000030,Terraced,2030,16918.0
E09000030,Terraced,2035,17923.8
