RUN,EMISSION,YEAR,VALUE
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2040,34356.76413141356
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2045,2271.1984313650137
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2050,0.0
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2055,0.0
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2060,0.0
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2015,145423.84436229136
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2021,125666.20578524428
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2023,120083.3328233747
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2025,104223.26999782697
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2030,81566.03738958604
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2035,58908.80478147964
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2040,36251.5721732061
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2045,13594.339564995775
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2050,0.0
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2055,0.0
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2060,0.0
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2015,145424.72928702127
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2021,125144.52707885334
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2023,120083.3328231222
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2025,104223.26999760544
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2030,69872.45193379831
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2035,53387.11188930189
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2040,28645.511136083085
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2045,1665.9463734614528
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2050,0.0
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2055,0.0
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2060,0.0
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2015,145424.16828979898
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2021,125834.7158410232
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2023,120083.3328233877
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2025,104223.26999777083
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2030,67513.71086526105
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2035,50243.74244227384
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2040,36251.57217319385
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2045,13594.339564997037
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2050,0.0
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2055,0.0
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2060,0.0
