RUN,TECHNOLOGY,VALUE
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,H2GRTT,0.09923821058028759
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,H2UGTD,0.0034175843282199347
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,NGGRTT,1.710962463452732e-08
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,DHMTTD,0.7113657777407768
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ELGRTD,0.17971771114944685
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ELGRTT,0.2732110592510454
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,GAGRTD,2.975939199368028e-10
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,H2GRTT,0.0007219804430731403
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,H2UGTD,7.040839627092493e-08
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,LFTRTT,0.0
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,NGGRTT,0.0012279175631259595
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,DHMTTD,0.7116901303086726
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ELGRTD,0.21974682739521162
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ELGRTT,0.30490441612706565
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,GAGRTD,1.122165969627063e-10
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,H2GRTT,0.0015656472358956109
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,H2UGTD,0.000380905244563389
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,LFTRTT,0.0
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,NGGRTT,0.0017902238321974308
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,DHMTTD,0.592578348394869
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ELGRTD,0.10871012406166349
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ELGRTT,0.25519072768358764
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,GAGRTD,5.8194599938104124e-11
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,H2GRTT,0.10782956040268138
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,H2UGTD,0.007492375119227917
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,NGGRTT,0.0018400454159814416
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,DHMTTD,0.0
